DrugName	CID
AMIODARONE HYDROCHLORIDE	441325
AMISELIMOD HYDROCHLORIDE	67418070
AMISULPRIDE	2159
AMITHIOZONE	9568512
AMITIFADINE	11658655
AMITRAZ	36324
AMITRIPTYLINE	2160
AMITRIPTYLINE HYDROCHLORIDE	11065
AMITRIPTYLINOXIDE	20313
AMLEXANOX	2161
AMLODIPINE	2162
AMLODIPINE BESYLATE	60496
AMLODIPINE MALEATE	6435922
AMMONIA SOLUTION, STRONG	222
AMMONIUM TRICHLOROTELLURATE	451379
AMOBARBITAL	2164
AMOCARZINE	5464102
AMODIAQUINE	2165
AMODIAQUINE DIHYDROCHLORIDE	
AMODIAQUINE HYDROCHLORIDE	6246
AMODIAQUINE HYDROCHLORIDE	64646
AMODIAQUINE HYDROCHLORIDE	2165
AMODIAQUINE HYDROCHLORIDE	16051921
AMODIAQUINE HYDROCHLORIDE	517313
AMODIAQUINE HYDROCHLORIDE	24906321
AMONAFIDE	50515
AMOPYROQUINE	25194
AMORFRUTIN A	17950432
AMOROLFINE	54260
AMOSULALOL	2169
AMOXAPINE	2170
AMOXICILLIN	33613
AMP-224	
AMP579	
AMPEROZIDE	73333
AMPEROZIDE HYDROCHLORIDE	73334
AMPHETAMINE	3007
AMPHETAMINE ADIPATE	20567238
AMPHETAMINE ASPARTATE	9801310
AMPHETAMINE SULFATE	
AMPHOTERICIN B	5280965
AMPHOTERICIN B	91819969
AMPICILLIN	6249
AMPICILLIN SODIUM	23663979
AMPICILLIN TRIHYDRATE	23565
AMPIROXICAM	2176
AMPKINONE	49843507
AMPRELOXETINE	46189893
AMPRENAVIR	65016
AMRUBICIN	3035016
AMRUBICIN HYDROCHLORIDE	114897
AMSACRINE	2179
AMSACRINE HYDROCHLORIDE	148673
AMTHAMINE	126688
AMUVATINIB	11282283
AMV-564	
AMYLIN	
AMYLMETACRESOL	14759
AMYLOCAINE	10767
AN-2718	11845944
AN-9	60748
ANABASINE	2181
ANABASINE	4988232
ANACETRAPIB	11556427
ANAGLIPTIN	44513473
ANAGRELIDE	135409400
ANAGRELIDE HYDROCHLORIDE	135413494
ANAKINRA	
ANAMORELIN	9828911
ANAMORELIN HYDROCHLORIDE	16072155
ANANDAMIDE	5281969
ANASTROZOLE	2187
ANATIBANT	9831652
ANATUMOMAB MAFENATOX	
ANAZOLENE	19732
ANCESTIM	
ANCITABINE	25051
ANCITABINE HYDROCHLORIDE	25050
ANCITABINE HYDROCHLORIDE	16757841
ANCITABINE HYDROCHLORIDE	11957458
ANCITABINE HYDROCHLORIDE	118705470
ANCITABINE HYDROCHLORIDE	44629863
ANCITABINE HYDROCHLORIDE	16667699
ANCITABINE HYDROCHLORIDE	24867470
ANCITABINE HYDROCHLORIDE	16667703
ANCRIVIROC	5479787
ANCROD	
ANDALUSOL	188448
ANDECALIXIMAB	
ANDEXANET ALFA	
ANDOLAST	65970
ANDROGRAPHOLIDE	5318517
ANDROSTANEDIOL	32801
ANDROSTANEDIOL	441301
ANDROSTANEDIOL	242332
ANDROSTANEDIOL	44308073
ANDROSTANEDIOL	445071
ANDROSTANOLONE	10635
ANDROSTENEDIOL	10634
ANDROSTENEDIONE	6128
ANDROSTENEDONE	13472
ANDROSTENOL	101989
ANDROSTERONE	5879
ANECORTAVE ACETATE	111332
ANETHOLTRITHION	2194
ANG1005	46884921
ANGUIDIN	422111
ANGUIDIN	91518
ANGUIDIN	15571694
ANGUSTIBALIN	442142
ANHYDRORYANIDINE	44275813
ANIBAMINE	6479877
ANIDULAFUNGIN	166548
ANIFROLUMAB	
ANILERIDINE	8944
ANILERIDINE HYDROCHLORIDE	31338
ANILERIDINE HYDROCHLORIDE	197194
ANILERIDINE PHOSPHATE	16051989
ANILINE	6115
ANILINOPYRIMIDINE1	9549303
ANIRACETAM	2196
ANISALDEHYDE	31244
ANISINDIONE	2197
ANISOCOUMARIN H	14376449
ANISODAMINE	6918612
ANISODAMINE	2198
ANISODAMINE	183088
ANISODAMINE	442993
ANISODAMINE	64704
ANISODAMINE	6710677
ANISODAMINE	5701991
ANISODAMINE	51026956
ANISODAMINE	7002013
ANISOMYCIN	253602
ANISOTROPINE METHYLBROMIDE	657201
ANISTREPLASE	
ANLOTINIB	25017411
ANNAMYCIN	115212
ANOLOBINE	164710
ANONAINE	160597
ANRUKINZUMAB	
ANTABUSE	3117
ANTALARMIN	177990
ANTAQ	44381715
ANTAZOLINE	2200
ANTAZOLINE HYDROCHLORIDE	17275
ANTAZOLINE PHOSPHATE	158798
ANTHRACENE-9-CARBOXYLIC ACID	2201
ANTHRALIN	2202
ANTHRAMYCIN	12306674
ANTHRAMYCIN	5311005
ANTHRAMYCIN	49866635
ANTHRANILIC ACID	227
ANTHRAQUINONE	6780
ANTHRONE	7018
ANTI-INHIBITOR COAGULANT COMPLEX	
ANTI-THYMOCYTE GLOBULIN (RABBIT)	
ANTIAROL	69505
ANTIBIOTIC	
ANTIMYCIN A	14957
ANTIMYCIN A	12550
ANTIMYCIN A	16218979
ANTIMYCIN A	6420045
ANTIOQUINE	
ANTIPYRINE	2206
ANTITHROMBIN ALFA	
ANTRAFENINE	68723
ANTROQUINONOL	24875259
AP-7	3122
APABETALONE	135564749
APADENOSON	9805430
APADOLINE	179334
APAFANT	65889
APALUTAMIDE	24872560
APAMIN	
APAMISTAMAB IODINE I-131	
APATORSEN	
APAXIFYLLINE	60949
APAZIQUONE	5813717
APAZONE	26098
APC-100	99479
APICIDIN	6918328
APICIDIN	467801
APICIDIN	59274521
APICIDIN	57568978
APICIDIN	21922507
APICIDIN	44593387
APIGENIN	5280443
APILIMOD	10173277
APIMOSTINEL	71249967
APIOL	10659
APITOLISIB	25254071
APIXABAN	10182969
APLAVIROC	3001322
APLAVIROC HYDROCHLORIDE	6918686
APLINDORE	158784
APLINDORE FUMARATE	6440763
APLYSAMINE	362025
APLYSINOPSIN	135476741
APN1125	
APOCIDEINE	12545
APOGOSSYPOL	454878
APOLIZUMAB	
APOMAB	
APOMORPHINE	6005
APOMORPHINE HYDROCHLORIDE	9410
APOMORPHINE HYDROCHLORIDE	107882
APOMORPHINE HYDROCHLORIDE	6005
APOMORPHINE HYDROCHLORIDE	6852399
APOMORPHINE HYDROCHLORIDE	25058166
APOMORPHINE HYDROCHLORIDE	44358405
APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	107882
APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	6005
APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	6852399
APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	9410
APR-246	52918385
APRACLONIDINE	2216
APRACLONIDINE HYDROCHLORIDE	51763
APRAMIDE A	10653516
APRAMYCIN	3081545
APRATASTAT	11452716
APRATOXIN F	139291790
APRATOXIN F	70696073
APREMILAST	11561674
APREPITANT	135413536
APRICITABINE	455041
APRICOXIB	9820073
APRINDINE	2218
APRINDINE HYDROCHLORIDE	71413
APRINOCARSEN	
APROBARBITAL	6464
APROCITENTAN	25099191
APROTININ	22833874
APROTININ	16130295
APROTININ	156024996
APROTININ	53487898
APROTININ	129627711
APROTININ	146027575
APTIGANEL	60840
APTIGANEL HYDROCHLORIDE	60839
APTO-253	11960271
APX-005M	
AQ-13	9820475
AQ-13	3805581
AQ-13	76848957
AQW051	50914822
AR-12	10027278
AR-20.5	
AR-42	6918848
AR-67	6712744
AR9281	12000797
ARACHIDONIC ACID	444899
ARACHIDONOYL DOPAMINE	5282105
ARACHIDONOYL GABA	16759310
ARACHIDONOYL GLYCINE	5283389
ARACHIDONYL TRIFLUOROMETHYLKETONE	5280436
ARAMCHOL	18738120
ARANESP	
ARANIDIPINE	2225
ARASERTACONAZOLE	6604451
ARBACLOFEN	44602
ARBACLOFEN PLACARBIL	11281011
ARBEKACIN	68682
ARBUTAMINE	60789
ARBUTIN	440936
ARC-19499	
ARCAINE	2227
ARCHEXIN	
ARCITUMOMAB	
ARCTIGENIN	64981
ARDENERMIN	
ARDEPARIN SODIUM	
ARECOLINE	2230
ARECOLINE HYDROBROMIDE	9301
ARFOLITIXORIN	135398645
ARFORMOTEROL	3083544
ARFORMOTEROL TARTRATE	9827062
ARGADIN	449123
ARGATROBAN	92722
ARGENTEOSIDE A	71574266
ARGIFIN	449124
ARGININE	6322
ARGININE BUTYRATE	23622962
ARHALOFENATE	12082259
ARIMIDEX	2187
ARIMOCLOMOL	9568077
ARIMOCLOMOL	208924
ARIMOCLOMOL	53427024
ARIMOCLOMOL	6507255
ARIMOCLOMOL	9818287
ARIMOCLOMOL	92461203
ARIPIPRAZOLE	60795
ARIPIPRAZOLE LAUROXIL	49831411
ARISTOLACTAM AIIIA	10356352
ARISTOLACTONE	13821316
ARISTOLACTONE	101281337
ARISTOLOCHIC ACID	2236
ARISTOYUNNOLIN A	71665733
ARMODAFINIL	9690109
AROFYLLINE	166553
AROMATICIN	282529
AROMOLINE	362574
AROMOLINE	122728
AROTINOLOL	2239
ARPROMIDINE	65895
ARQ-736	46869123
ARRY-300	
ARRY-382	67259771
ARRY-502	131633366
ARRY-797	46883775
ARSANILIC ACID	7389
ARSENIC	5359596
ARSENIC TRIOXIDE	14888
ARTEANNUIN B	6543478
ARTEMETHER	68911
ARTEMIFONE	11531457
ARTEMINOLIDE	100929405
ARTEMINOLIDE	10627242
ARTEMISIN	65030
ARTEMISIN	621620
ARTEMISININ	68827
ARTENIMOL	11358077
ARTENIMOL	6918483
ARTENIMOL	3000518
ARTENIMOL	456410
ARTENIMOL	107770
ARTENIMOL	179336
ARTENIMOL	11832956
ARTENIMOL	10221470
ARTENIMOL	16399850
ARTESUNATE	6917864
ARTESUNATE	65664
ARTESUNATE	5464098
ARTESUNATE	156252
ARTESUNATE	105031
ARTESUNATE	53486426
ARTESUNATE	9821433
ARTESUNATE	16394563
ARTESUNATE	126963478
ARTESUNATE	146160078
ARTESUNATE	129009911
ARTESUNATE	91746179
ARTESUNATE	49769200
ARTESUNATE	60196289
ARTHONIOIC ACID	6710684
ARTICAINE	32170
ARTICAINE HYDROCHLORIDE	32169
ARTOBILOXANTHONE	46887866
ARTOBILOXANTHONE	21672553
ARTOBILOXANTHONE	10071572
ARUNCIN B	53248678
ARUNDIC ACID	208925
ARUNDINE	3071
ARZOXIFENE	179337
AS-602868	9820526
AS-703988	
ASAPIPRANT	59232326
ASARININ	11869417
ASARININ	72307
ASARININ	5204
ASARININ	101612
ASARININ	233333
ASARININ	10937118
ASARININ	102004873
ASCIMINIB	72165228
ASCORBYL PALMITATE	54680660
ASCRINVACUMAB	
ASELIZUMAB	
ASENAPINE	3036780
ASENAPINE	163091
ASENAPINE	9903970
ASENAPINE	46780481
ASENAPINE MALEATE	6917875
ASENAPINE MALEATE	57354691
ASENAPINE MALEATE	163091
ASENAPINE MALEATE	71311991
ASG-5ME	
ASIMADOLINE	179340
ASK-8007	
ASM-024	117587641
ASN06356088	1462274
ASOBAMAST	72033
ASOPRISNIL	9577221
ASOPRISNIL	6440511
ASOPRISNIL	146157898
ASOPRISNIL	133637885
ASOPRISNIL	102179822
ASOPRISNIL	72809410
ASP-3026	25134326
ASP-4058	16755143
ASP-8374	
ASP7991	
ASPARAGINASE	5460875
ASPARAGINE	6267
ASPARTAME	134601
ASPARTIC ACID	5960
ASPERLICIN	3035433
ASPIRIN	2244
AST-487	11409972
ASTAXANTHIN	5281224
ASTEMIZOLE	2247
ASTERRIC ACID	3080568
ASTRAGALIN	5282102
ASTUPROTIMUT-R	
ASULACRINE	107924
ASUNERCEPT	
AT-13148	24905401
AT-406	25022340
AT-7519	11338033
AT-9283	135398495
ATABECESTAT	68254185
ATACICEPT	
ATACIGUAT	213037
ATAGABALIN	9794485
ATALUREN	11219835
ATAMESTANE	57050
ATAZANAVIR	148192
ATECEGATRAN METOXIL	9961205
ATENOLOL	2249
ATESIDORSEN	
ATEVIRDINE MESYLATE	60847
ATEZOLIZUMAB	
ATHRAQUINONES A	6293
ATICAPRANT	44129648
ATILMOTIN	73348450
ATINUMAB	
ATIPRIMOD	129869
ATN-161	9960285
ATOGEPANT	72163100
ATOMOXETINE	54841
ATOMOXETINE HYDROCHLORIDE	54840
ATOPAXAR	10459564
ATOROLIMUMAB	
ATORVASTATIN	60823
ATORVASTATIN CALCIUM	60822
ATORVASTATIN CALCIUM	15378998
ATORVASTATIN CALCIUM	60823
ATORVASTATIN CALCIUM	45790066
ATORVASTATIN CALCIUM	656846
ATORVASTATIN CALCIUM	17589822
ATORVASTATIN CALCIUM	9833468
ATORVASTATIN CALCIUM	11227182
ATORVASTATIN CALCIUM	101610369
ATOSIBAN	5311010
ATOVAQUONE	74989
ATPGAMMAS	440317
ATPGAMMAS	44123300
ATPGAMMAS	5311341
ATRACTYLENOLIDE I	5321018
ATRACURIUM	47319
ATRACURIUM BESYLATE	47320
ATRANORIN	68066
ATRASENTAN	159594
ATRASENTAN HYDROCHLORIDE	159595
ATRELEUTON	3086671
ATRIPLICIOLIDTIGLATE	14314512
ATROPINE	174174
ATROPINE METHYLBROMIDE	17882
ATROPINE METHYLBROMIDE	656597
ATROPINE METHYLBROMIDE	23724526
ATROPINE METHYLBROMIDE	118701718
ATROPINE SULFATE	60196398
ATROPINE SULFATE	5927
ATROPINE SULFATE	131632429
ATU-027	
ATX08-001	9869229
AUPHEN	
AURANOFIN	24199313
AURANOFIN	70788951
AURANOFIN	16667669
AURANOFIN	6918453
AURANOFIN	124081048
AURANOFIN	6333901
AURANOFIN	138402869
AURANOFIN	57417071
AURAPTENE	1550607
AURIN	5100
AURINTRICARBOXYLIC ACID	2259
AUROTHIOGLUCOSE	454937
AUROTHIOGLUCOSE	6104
AUROTHIOGLUCOSE	4640670
AUROTHIOGLUCOSE	51371222
AUROTHIOGLUCOSE	118705487
AURYXIA	4989393
AURYXIA	61300
AUS-131	382975
AUS-131	91469
AUSTOCYSTIN D	5470400
AV-101	9859632
AV-203	
AVACINCAPTAD PEGOL SODIUM	
AVACOPAN	49841217
AVADOMIDE	24967599
AVAGACESTAT	46883536
AVANAFIL	9869929
AVAPRITINIB	118023034
AVASIMIBE	166558
AVASTIN	
AVATROMBOPAG	9852519
AVE-1642	
AVE-9940	
AVE0847	
AVE8134	11625114
AVELUMAB	
AVI-7288	
AVI-7537	
AVICINE	356657
AVITRIPTAN	133081
AVL-3288	16005981
AVN-944	9918559
AVOBENZONE	51040
AVOCADYNE ACETATE	3952079
AVORALSTAT	86566678
AVOSENTAN	9912992
AVOTERMIN	
AVP-21D9	
AXELOPRAN	67156338
AXITINIB	6450551
AXITIROME	166559
AXL-1717	72435
AXOMADOL	10221318
AXOMADOL	15344754
AXOMADOL	11300448
AZ9773	
AZACITIDINE	9444
AZAKENPAULLONE	6538897
AZALANSTAT	60876
AZAMETHIPHOS	71482
AZAPERONE	15443
AZARIBINE	16574
AZASERINE	460129
AZASETRON	2264
AZATADINE	19861
AZATADINE MALEATE	5281066
AZATHIOPRINE	2265
AZATHIOPRINE SODIUM	11529527
AZD-0156	118502708
AZD-0424	9893171
AZD-1080	135564570
AZD-1152-HQPA	16007391
AZD-1208	58423153
AZD-1236	24751752
AZD-1480	16659841
AZD-1656	16039797
AZD-2014	25262792
AZD-3043	10286834
AZD-3759	78209992
AZD-3839	46202416
AZD-4017	24946280
AZD-4547	51039095
AZD-4769	124437
AZD-4785	
AZD-4877	10368812
AZD-5153	118693659
AZD-5312	
AZD-5363	25227436
AZD-5438	16747683
AZD-5991	131634760
AZD-6482	44137675
AZD-6703	11373432
AZD-6918	11567474
AZD-7295	57339445
AZD-7451	25115967
AZD-7624	25143624
AZD-7687	42636350
AZD-7762	11152667
AZD-7986	118253852
AZD-7986	123465614
AZD-7986	137704630
AZD-8055	25262965
AZD-8165	44548240
AZD-8186	52913813
AZD-8330	16666708
AZD-8418	44556193
AZD-8835	76685059
AZD-8848	11592228
AZD-9164	44517831
AZD-9496	86287635
AZD0328	9794392
AZD1305	15605092
AZD1386	24752296
AZD1446	24795080
AZD1446	96568205
AZD1981	11292191
AZD2066	16041426
AZD2207	6398473
AZD2423	
AZD2516	
AZD3161	
AZD3199	
AZD3514	46893585
AZD4818	
AZD5672	11614352
AZD6280	23630026
AZD7009	9876235
AZD7325	23581869
AZD8108	
AZD8683	
AZD9056	10161381
AZELAIC ACID	2266
AZELASTINE	2267
AZELASTINE HYDROCHLORIDE	54360
AZELIRAGON	11180124
AZELNIDIPINE	65948
AZEPANE	8119
AZEPEXOLE	2277
AZETIRELIN	65841
AZIDOPINE	656406
AZIDOTHYMIDINE MONOPHOSPHATE	
AZIETOMIDATE	10859491
AZIETOMIDATE	9971904
AZILECT	3052775
AZILECT	3052776
AZILSARTAN	135415867
AZILSARTAN KAMEDOXOMIL	23699544
AZILSARTAN KAMEDOXOMIL	135409642
AZILSARTAN KAMEDOXOMIL	91885314
AZILSARTAN KAMEDOXOMIL	135121973
AZILSARTAN KAMEDOXOMIL	135848669
AZILSARTAN MEDOXOMIL	135409642
AZIMILIDE	9571004
AZIMILIDE	6324604
AZIMILIDE	60939
AZINPHOS-ETHYL	17531
AZINTUXIZUMAB VEDOTIN	
AZIRIDINE	9033
AZITHROMYCIN	447043
AZLOCILLIN	6479523
AZM-475271	5330175
AZOCYCLOTIN	91634
AZORUBINE	19119
AZORUBINE	19118
AZOSEMIDE	2273
AZOXYSTROBIN	3034285
AZTREONAM	5742832
AZTREONAM	5459211
AZTREONAM	2274
AZTREONAM	5466987
AZTREONAM	54117
AZTREONAM	56842327
AZTREONAM	22842006
AZTREONAM	86741379
AZX-100	
BACAMPICILLIN	441397
BACCHARIN	45114377
BACCHARIN	117587576
BACCHARIN	5358645
BACCHARIN	5874733
BACCHARIN	101307857
BACITRACIN	
BACLOFEN	2284
BAFETINIB	11387605
BAFILOMYCIN A1	6436223
BAFILOMYCIN A1	2287
BAFILOMYCIN A1	5385089
BAFILOMYCIN A1	5702538
BAFILOMYCIN A1	53321987
BAFILOMYCIN A1	72947
BAFILOMYCIN A1	5353429
BAFILOMYCIN A1	90656913
BAFILOMYCIN A1	129012189
BAFILOMYCIN A1	139211178
BAFILOMYCIN A1	24870922
BAFILOMYCIN A1	5458921
BAFILOMYCIN A1	146018879
BAFILOMYCIN A1	117059119
BAFILOMYCIN A1	21159502
BAFILOMYCIN A1	134694634
BAICALEIN	5281605
BALAGLITAZONE	9889200
BALAMAPIMOD	11478684
BALANOL	5287736
BALAPIRAVIR	11691726
BALICATIB	10201696
BALIPODECT	46848915
BALIXAFORTIDE	138752609
BALOFLOXACIN	65958
BALOVAPTAN	46200932
BALSALAZIDE	54585
BALSALAZIDE DISODIUM	135413496
BALSALAZIDE DISODIUM	135414247
BALSALAZIDE DISODIUM	54585
BALSALAZIDE DISODIUM	136040192
BALSALAZIDE DISODIUM	135515521
BALSALAZIDE DISODIUM	135430840
BALSTILIMAB	
BALTALEUCEL-T	
BALUGRASTIM	
BAMBUTEROL	54766
BAMINERCEPT	
BAMOCAFTOR	134393443
BAMOSIRAN	
BAN2401	
BANOXANTRONE	9955116
BAPINEUZUMAB	
BARASERTIB	11497983
BARBITAL	2294
BARDOXOLONE	400010
BARDOXOLONE METHYL	400769
BARDOXOLONE METHYL	70700216
BARDOXOLONE METHYL	53315588
BARDOXOLONE METHYL	49827815
BARDOXOLONE METHYL	24896135
BARDOXOLONE METHYL	133109022
BARETTIN	11177588
BARICITINIB	44205240
BARNIDIPINE	443869
BARUSIBAN	9832431
BASILIXIMAB	
BASIMGLURANT	11438771
BASMISANIL	57336276
BATABULIN	216324
BATEFENTEROL	10372836
BATILOL	3681
BATIMASTAT	5362422
BAVISANT	16061509
BAVITUXIMAB	
BAY-1082439	135905473
BAY-1082439	136482770
BAY-11-7085	5353432
BAY-1125976	70817911
BAY-1161909	71599640
BAY-1217389	78320750
BAY1067197	
BAZEDOXIFENE	154257
BAZEDOXIFENE ACETATE	154256
BAZLITORAN	
BCG VACCINE	
BEAUVERICIN	3007984
BEAUVERICIN	105014
BEAUVERICIN	10462961
BEAUVERICIN	44419427
BECAMPANEL	5491960
BECAPLERMIN	
BECATECARIN	101524
BECLOMETHASONE	20469
BECLOMETHASONE	11957468
BECLOMETHASONE	2308
BECLOMETHASONE	16218996
BECLOMETHASONE	24867475
BECLOMETHASONE	133687604
BECLOMETHASONE	163285100
BECLOMETHASONE	126968472
BECLOMETHASONE	155903696
BECLOMETHASONE	134688323
BECLOMETHASONE DIPROPIONATE	21700
BECOCALCIDIOL	5289547
BECTUMOMAB	
BEDAQUILINE	5388906
BEDEROCIN	9868368
BEDORADRINE	9963057
BEDORADRINE SULFATE	9963056
BEFETUPITANT	6450815
BEFIRADOL	9865384
BEFLOXATONE	60824
BEFUNOLOL	2309
BEGACESTAT	11269353
BEGELOMAB	
BEKANAMYCIN	439318
BELACTOSIN A	25053219
BELACTOSIN A	101011058
BELACTOSIN A	11222428
BELAGENPUMATUCEL-L	
BELAPECTIN	
BELATACEPT	
BELFOSDIL	72122
BELIMUMAB	
BELINOSTAT	6918638
BELLADONNA	
BELNACASAN	11398092
BELORANIB	6918502
BEMCENTINIB	46215462
BEMESETRON	671690
BEMIPARIN	772
BEMORADAN	5362399
BEMPEDOIC ACID	10472693
BEMPEGALDESLEUKIN	
BENANSERIN HYDROCHLORIDE	10670
BENAZEPRIL	5362124
BENAZEPRIL HYDROCHLORIDE	5362123
BENAZEPRILAT	5463984
BENDAMUSTINE	65628
BENDAZAC	2313
BENDROFLUMETHIAZIDE	2315
BENEGRASTIM	
BENFLUOREX HYDROCHLORIDE	198015
BENFURACARB	54886
BENIDIPINE	656668
BENODANIL	27195
BENOMYL	28780
BENORILATE	21102
BENOXACOR	62306
BENOXATHIAN HYDROCHLORIDE	10386130
BENOXINATE	4633
BENOXINATE HYDROCHLORIDE	6420040
BENPERIDOL	16363
BENRALIZUMAB	
BENSERAZIDE	2327
BENSERAZIDE HYDROCHLORIDE	26964
BENSULIDE	12932
BENTAMAPIMOD	10195250
BENTAZEPAM	135412795
BENTIROMIDE	6957673
BENZALDEHYDE	240
BENZALKONIUM CHLORIDE	
BENZAMIDE	2331
BENZAMIDINE	2332
BENZAMIL	108107
BENZAMIL HYDROCHLORIDE	5702295
BENZANTHRONE	6697
BENZATROPINE	1201549
BENZBROMARONE	2333
BENZENE	241
BENZENE SELENOIC ACID	23427
BENZENEMETHANETHIOL	7509
BENZENESULFONAMIDE	7370
BENZENETHIOL	7969
BENZETHONIUM	2335
BENZETHONIUM CHLORIDE	8478
BENZHYDROCODONE HYDROCHLORIDE	72736244
BENZIDINE	7111
BENZIL	8651
BENZIMIDAZOLE	5798
BENZIODARONE	6237
BENZNIDAZOLE	31593
BENZO(K)FLUORANTHENE	9158
BENZOCAINE	2337
BENZODEPA	16111
BENZODIAZEPINE	134664
BENZODODECINIUM CHLORIDE	8753
BENZOFURAN	9223
BENZOHYDROXAMATE	10313
BENZOIC ACID	243
BENZOIN	8400
BENZOLAMIDE	18794
BENZONATATE	7699
BENZOPHENONE	3102
BENZOPHENONE-THIOSEMICARBAZONE	3001308
BENZOQUINONE	4650
BENZOTHIAZYL DISULFIDE	8447
BENZOXATHIAN	2325
BENZOXAZOLINONE	6043
BENZOXIQUINE	6855
BENZOYL FORMIC ACID	11915
BENZOYLENUREA	
BENZO[B]FLUORANTHENE	9153
BENZO[B]TRIPHENYLENE	9164
BENZO[DEF]CHRYSENE	2336
BENZO[D]THIAZOLE	7222
BENZO[E]PYRENE	9128
BENZPHETAMINE	5311017
BENZPHETAMINE HYDROCHLORIDE	11558159
BENZPIPERYLON	98514
BENZQUINAMIDE	2342
BENZQUINAMIDE HYDROCHLORIDE	101584
BENZTHIAZIDE	2343
BENZTROPINE	1201549
BENZTROPINE MESYLATE	3246155
BENZTROPINE MESYLATE	238053
BENZTROPINE MESYLATE	8584
BENZYDAMINE	12555
BENZYL CAFFEATE	5919576
BENZYL ISOTHIOCYANATE	2346
BENZYL NICOTINATE	7191
BENZYL SALICYLATE	8363
BENZYLACETONE	17355
BENZYLAMINE	7504
BENZYLCYSTEINE	193613
BENZYLIMIDAZOLE	240539
BENZYLPENICILLIN	5904
BENZYLPENICILLOYL POLYLYSINE	45266800
BEPAFANT	65923
BEPOTASTINE	164522
BEPOTASTINE BESYLATE	164521
BEPRIDIL	2351
BEPRIDIL HYDROCHLORIDE	50088
BERAPROST	5282428
BERAPROST	6917951
BERAPROST	2352
BERAPROST	45358438
BERBAMINE	275182
BERBAMINE	10170
BERBAMINE	12300053
BERBERINE	2353
BERBERINE CHLORIDE	12456
BERBERRUBINE	72704
BERBERRUBINE	72703
BERBERRUBINE	145994872
BERGAMOTTIN	5471349
BERGAPTEN	2355
BERGAPTOL	5280371
BERKELEYACETAL A	24179625
BERKELEYACETAL B	24179626
BERKELEYACETAL C	24179736
BERKELEYAMIDE B	24879337
BERKELEYAMIDE C	24879403
BERKELEYDIONE	21580417
BERKELEYTRIONE	21580418
BERMEKIMAB	
BERTILIMUMAB	
BERUBICIN	9874592
BERUBICIN HYDROCHLORIDE	9874591
BERZOSERTIB	59472121
BESIFLOXACIN	10178705
BESILESOMAB	
BESIPIRDINE	60691
BESTATIN METHYL ESTER	9927170
BETA CAROTENE	5280489
BETA-ALANINE	239
BETA-CCM	107704
BETA-ENDORPHIN	16132316
BETA-ENDORPHIN	73356082
BETA-NAPHTHOFLAVONE	2361
BETA-SITOSTEROL	222284
BETA-TOXICAROL	3952178
BETAHISTINE	2366
BETAINE ALDEHYDE CHLORIDE	2735510
BETAINE HYDROCHLORIDE	11545
BETAMETHASONE	9782
BETAMETHASONE ACETATE	443967
BETAMETHASONE BENZOATE	5282492
BETAMETHASONE BUTYRATE PROPIONATE	71470
BETAMETHASONE DIPROPIONATE	21800
BETAMETHASONE DIPROPIONATE	546807
BETAMETHASONE DIPROPIONATE	146364
BETAMETHASONE DIPROPIONATE	45356876
BETAMETHASONE DIPROPIONATE	6708733
BETAMETHASONE DIPROPIONATE	146159199
BETAMETHASONE DIPROPIONATE	134460917
BETAMETHASONE PHOSPHORIC ACID	107782
BETAMETHASONE SODIUM PHOSPHATE	65478
BETAMETHASONE VALERATE	16533
BETANAPHTHOL	8663
BETAXOLOL	2369
BETAXOLOL HYDROCHLORIDE	107952
BETAZOLE	7741
BETAZOLE HYDROCHLORIDE	16051987
BETHANECHOL	2370
BETHANECHOL CHLORIDE	11548
BETHANIDINE	2368
BETHANIDINE SULFATE	16051931
BETHANIDINE SULFATE	2368
BETHANIDINE SULFATE	8248
BETHANIDINE SULFATE	23615599
BETHANIDINE SULFATE	16048622
BETRIXABAN	10275777
BETULIN	72326
BETULINIC ACID	64971
BETUNOLIC ACID	122844
BEVACIZUMAB	
BEVACIZUMAB 111IN	
BEVANTOLOL	2372
BEVASIRANIB	70695616
BEVENOPRAN	10452732
BEVIRIMAT	457928
BEXAGLIFLOZIN	25195624
BEXAROTENE	82146
BEXLOSTERIDE	166562
BEZAFIBRATE	39042
BEZLOTOXUMAB	
BGT-226	11978790
BHQ-880	
BI-2536	11364421
BI-505	
BI-811283	
BI-853520	
BI113823	
BIAPENEM	71339
BICALUTAMIDE	2375
BICARBONATE	769
BICIFADINE	47953
BICUCULLINE	10237
BIFEMELANE	2377
BIFENAZATE	176879
BIFENOX	39230
BIFEPRUNOX	208951
BIFONAZOLE	2378
BIIB021	16736529
BIIB059	
BILASTINE	185460
BILIRUBIN	5280352
BILIVERDIN	5280353
BILIVERDIN	251
BILIVERDIN	5353439
BILIVERDIN	66588766
BILIVERDIN	6183357
BILIVERDIN	5315455
BILIVERDIN	6323236
BILIVERDIN	66588767
BILOBALIDE	73581
BIMAGRUMAB	
BIMAKALIM	60674
BIMATOPROST	5311027
BIMEKIZUMAB	
BIMIRALISIB	58507717
BIMOCLOMOL	9576891
