DiseaseID	DrugID
EFO_0003103	CHEMBL1202
EFO_0003103	CHEMBL2103872
EFO_0003103	CHEMBL3301605
EFO_0003103	CHEMBL1200331
EFO_0003103	CHEMBL106
EFO_0003103	CHEMBL491571
EFO_0003103	CHEMBL1757
EFO_0003103	CHEMBL1201270
EFO_0003103	CHEMBL2107817
EFO_0003103	CHEMBL1200962
EFO_0003103	CHEMBL3112741
EFO_0003103	CHEMBL1493
EFO_0003103	CHEMBL3989570
EFO_0003103	CHEMBL2364623
EFO_0003103	CHEMBL443
EFO_0003103	CHEMBL372795
EFO_0003103	CHEMBL8
EFO_0003103	CHEMBL1213250
EFO_0003103	CHEMBL186
EFO_0003103	CHEMBL177
EFO_0003103	CHEMBL1541
EFO_0003103	CHEMBL1200875
EFO_0003103	CHEMBL1201057
EFO_0003103	CHEMBL1201018
EFO_0003103	CHEMBL1439
EFO_0003103	CHEMBL1082
EFO_0003103	CHEMBL1201104
EFO_0003103	CHEMBL3183968
EFO_0003103	CHEMBL766
EFO_0003103	CHEMBL33
EFO_0003103	CHEMBL161
EFO_0003103	CHEMBL1095930
EFO_0003103	CHEMBL1368
EFO_0003103	CHEMBL3989974
EFO_0003103	CHEMBL4297211
EFO_0003103	CHEMBL22
EFO_0003103	CHEMBL4208954
EFO_0003103	CHEMBL777
EFO_0003103	CHEMBL43708
EFO_0003103	CHEMBL541
EFO_0003103	CHEMBL1331216
EFO_0003103	CHEMBL158
EFO_0003103	CHEMBL1003
EFO_0003103	CHEMBL3317857
EFO_0003106	CHEMBL361506
EFO_0003106	CHEMBL1753
EFO_0003106	CHEMBL754
EFO_0003106	CHEMBL635
EFO_0003106	CHEMBL1439
EFO_0003106	CHEMBL1200558
EFO_0003106	CHEMBL186
EFO_0003106	CHEMBL1730
EFO_0003106	CHEMBL777
EFO_0003106	CHEMBL43708
EFO_0003106	CHEMBL1003
EFO_0003106	CHEMBL33
EFO_0003106	CHEMBL389621
EFO_0003106	CHEMBL2105950
EFO_0003106	CHEMBL680
EFO_0003106	CHEMBL148
EFO_0003106	CHEMBL126
EFO_0003106	CHEMBL650
EFO_0003106	CHEMBL1200699
EFO_0003106	CHEMBL55
EFO_0003106	CHEMBL1201018
EFO_0003106	CHEMBL702
EFO_0003106	CHEMBL384467
EFO_0003106	CHEMBL927
EFO_0003106	CHEMBL1010
EFO_0003106	CHEMBL1650
EFO_0003106	CHEMBL404
EFO_0003106	CHEMBL372795
EFO_0003106	CHEMBL1201302
EFO_0003106	CHEMBL137
EFO_0003106	CHEMBL158
EFO_0003106	CHEMBL1136
EFO_0003106	CHEMBL1095930
EFO_0003106	CHEMBL1200588
EFO_0003106	CHEMBL766
EFO_0003106	CHEMBL996
EFO_0003106	CHEMBL1200530
EFO_0003106	CHEMBL3184512
EFO_0003106	CHEMBL1082
EFO_0003106	CHEMBL1741
EFO_0003106	CHEMBL1201057
EFO_0003106	CHEMBL666
EFO_0003106	CHEMBL2021430
EFO_0003106	CHEMBL1433
EFO_0003106	CHEMBL3184791
EFO_0003106	CHEMBL1200820
EFO_0003106	CHEMBL32
EFO_0003106	CHEMBL44354
EFO_0003106	CHEMBL131
EFO_0003106	CHEMBL529
EFO_0003106	CHEMBL196
EFO_0003106	CHEMBL1200735
EFO_0003106	CHEMBL1200962
EFO_0003144	CHEMBL2103802
EFO_0003144	CHEMBL1560
EFO_0003144	CHEMBL1755
EFO_0003144	CHEMBL1014
EFO_0003144	CHEMBL3137301
EFO_0003144	CHEMBL2062335
EFO_0003144	CHEMBL2356097
EFO_0003144	CHEMBL20
EFO_0003144	CHEMBL1148
EFO_0003144	CHEMBL4594262
EFO_0003144	CHEMBL1200692
EFO_0003144	CHEMBL1237
EFO_0003144	CHEMBL1201593
EFO_0003144	CHEMBL3039598
EFO_0003144	CHEMBL359744
EFO_0003144	CHEMBL35
EFO_0003144	CHEMBL1200659
EFO_0003144	CHEMBL1200977
EFO_0003144	CHEMBL471737
EFO_0003144	CHEMBL1519
EFO_0003144	CHEMBL1072
EFO_0003144	CHEMBL1592
EFO_0003144	CHEMBL429910
EFO_0003144	CHEMBL1487
EFO_0003144	CHEMBL189
EFO_0003144	CHEMBL2107885
EFO_0003144	CHEMBL1201011
EFO_0003144	CHEMBL1200574
EFO_0003144	CHEMBL1201108
EFO_0003144	CHEMBL1168
EFO_0003144	CHEMBL1069
EFO_0003144	CHEMBL878
EFO_0003144	CHEMBL1095097
EFO_0003144	CHEMBL1393
EFO_0003144	CHEMBL730
EFO_0003144	CHEMBL3039596
EFO_0003144	CHEMBL13
EFO_0003144	CHEMBL419213
EFO_0003144	CHEMBL4066936
EFO_0003144	CHEMBL578
EFO_0003144	CHEMBL393220
EFO_0003144	CHEMBL2145077
EFO_0003144	CHEMBL1491
EFO_0003144	CHEMBL1055
EFO_0003144	CHEMBL53463
EFO_0003144	CHEMBL344159
EFO_0003144	CHEMBL1751
EFO_0003144	CHEMBL723
EFO_0003758	CHEMBL2219425
EFO_0003758	CHEMBL85
EFO_0003758	CHEMBL1112
EFO_0003761	CHEMBL1200322
EFO_0003761	CHEMBL1112
EFO_0003761	CHEMBL306700
EFO_0003761	CHEMBL623
EFO_0003761	CHEMBL1442422
EFO_0003761	CHEMBL2364609
EFO_0003761	CHEMBL972
EFO_0003761	CHEMBL11
EFO_0003761	CHEMBL1200826
EFO_0003761	CHEMBL10878
EFO_0003761	CHEMBL715
EFO_0003761	CHEMBL814
EFO_0003761	CHEMBL1628234
EFO_0003761	CHEMBL1718
EFO_0003761	CHEMBL395091
EFO_0003761	CHEMBL41
EFO_0003761	CHEMBL3188993
EFO_0003761	CHEMBL418995
EFO_0003761	CHEMBL1200964
EFO_0003761	CHEMBL99946
EFO_0003761	CHEMBL54976
EFO_0003761	CHEMBL95889
EFO_0003761	CHEMBL273575
EFO_0003761	CHEMBL621
EFO_0003761	CHEMBL3989843
EFO_0003761	CHEMBL1698
EFO_0003761	CHEMBL1201728
EFO_0003761	CHEMBL1118
EFO_0003761	CHEMBL1508
EFO_0003761	CHEMBL37744
EFO_0003761	CHEMBL1622
EFO_0003761	CHEMBL644
EFO_0003761	CHEMBL1113
EFO_0003761	CHEMBL580
EFO_0003761	CHEMBL72
EFO_0003761	CHEMBL2107387
EFO_0003761	CHEMBL1696
EFO_0003761	CHEMBL1256841
EFO_0003761	CHEMBL1089
EFO_0003761	CHEMBL1708
EFO_0003761	CHEMBL445
EFO_0003761	CHEMBL716
EFO_0003761	CHEMBL87708
EFO_0003761	CHEMBL278819
EFO_0003761	CHEMBL2110816
EFO_0003761	CHEMBL259209
EFO_0003761	CHEMBL1628227
EFO_0003761	CHEMBL1200492
EFO_0003761	CHEMBL2105732
EFO_0003761	CHEMBL1201156
EFO_0003761	CHEMBL1615374
EFO_0003761	CHEMBL14370
EFO_0003761	CHEMBL2105760
EFO_0003761	CHEMBL86304
EFO_0003761	CHEMBL2105613
EFO_0003761	CHEMBL3989861
EFO_0003761	CHEMBL490
EFO_0003761	CHEMBL1492500
EFO_0003761	CHEMBL629
EFO_0003761	CHEMBL2104993
EFO_0003761	CHEMBL1355
EFO_0003761	CHEMBL1200798
EFO_0003761	CHEMBL741
EFO_0003761	CHEMBL654
EFO_0003761	CHEMBL1201735
EFO_0003761	CHEMBL1175
EFO_0003761	CHEMBL809
EFO_0003761	CHEMBL549
EFO_0003761	CHEMBL637
EFO_0003761	CHEMBL6437
EFO_0003761	CHEMBL109
EFO_0003761	CHEMBL350221
EFO_0003761	CHEMBL415
EFO_0003761	CHEMBL21731
EFO_0003761	CHEMBL126224
EFO_0003761	CHEMBL92401
EFO_0003761	CHEMBL1200781
EFO_0003761	CHEMBL668
EFO_0003761	CHEMBL1201168
EFO_0003761	CHEMBL80
EFO_0003761	CHEMBL1200328
EFO_0003761	CHEMBL1201066
EFO_0003761	CHEMBL439849
EFO_0003761	CHEMBL1237135
EFO_0003761	CHEMBL1709
EFO_0003761	CHEMBL894
EFO_0003761	CHEMBL1201082
EFO_0003768	CHEMBL1201536
EFO_0003768	CHEMBL1396
EFO_0003768	CHEMBL3
EFO_0003770	CHEMBL1742982
EFO_0003770	CHEMBL1201825
EFO_0003770	CHEMBL1560
EFO_0003770	CHEMBL384467
EFO_0003778	CHEMBL1201081
EFO_0003778	CHEMBL1201572
EFO_0003778	CHEMBL635
EFO_0003778	CHEMBL582
EFO_0003778	CHEMBL2364648
EFO_0003778	CHEMBL1743034
EFO_0003778	CHEMBL1201833
EFO_0003778	CHEMBL650
EFO_0003778	CHEMBL2103743
EFO_0003778	CHEMBL1201302
EFO_0003778	CHEMBL1201835
EFO_0003778	CHEMBL1200953
EFO_0003778	CHEMBL1201581
EFO_0003778	CHEMBL1201265
EFO_0003778	CHEMBL2021430
EFO_0003778	CHEMBL1650
EFO_0003778	CHEMBL131
EFO_0003778	CHEMBL1200386
EFO_0003778	CHEMBL384467
EFO_0003778	CHEMBL1743068
EFO_0003778	CHEMBL1201580
EFO_0003778	CHEMBL221959
EFO_0003778	CHEMBL514800
EFO_0003778	CHEMBL1201831
EFO_0003778	CHEMBL1201823
EFO_0003811	CHEMBL1489
EFO_0003811	CHEMBL1201129
EFO_0003818	CHEMBL4208954
EFO_0003818	CHEMBL1201451
EFO_0003818	CHEMBL1201447
EFO_0003818	CHEMBL1754
EFO_0003818	CHEMBL177
EFO_0003818	CHEMBL64391
EFO_0003818	CHEMBL1201624
EFO_0003818	CHEMBL1201622
EFO_0003818	CHEMBL3989519
EFO_0003819	CHEMBL1200744
EFO_0003819	CHEMBL1908359
EFO_0003819	CHEMBL1528
EFO_0003819	CHEMBL1909079
EFO_0003827	CHEMBL1201657
EFO_0003827	CHEMBL1201476
EFO_0003827	CHEMBL231779
EFO_0003827	CHEMBL1269025
EFO_0003827	CHEMBL780
EFO_0003827	CHEMBL1201593
EFO_0003827	CHEMBL1464
EFO_0003827	CHEMBL1200945
EFO_0003827	CHEMBL2105682
EFO_0003827	CHEMBL198362
EFO_0003827	CHEMBL1200879
EFO_0003827	CHEMBL1200644
EFO_0003827	CHEMBL1201202
EFO_0003830	CHEMBL1200544
EFO_0003830	CHEMBL1727
EFO_0003830	CHEMBL8
EFO_0003830	CHEMBL1435
EFO_0003830	CHEMBL1493
EFO_0003830	CHEMBL1200523
EFO_0003830	CHEMBL1200875
EFO_0003833	CHEMBL1364144
EFO_0003833	CHEMBL514
EFO_0003833	CHEMBL3989868
EFO_0003833	CHEMBL1200386
EFO_0003840	CHEMBL4298150
EFO_0003840	CHEMBL2336071
EFO_0003840	CHEMBL2108041
EFO_0003841	CHEMBL1201533
EFO_0003841	CHEMBL1201119
EFO_0003841	CHEMBL24828
EFO_0003841	CHEMBL1544
EFO_0003843	CHEMBL3833334
EFO_0003843	CHEMBL6
EFO_0003843	CHEMBL1194
EFO_0003843	CHEMBL3833389
EFO_0003843	CHEMBL3989826
EFO_0003843	CHEMBL658
EFO_0003843	CHEMBL19019
EFO_0003843	CHEMBL651
EFO_0003843	CHEMBL2062266
EFO_0003843	CHEMBL895
EFO_0003843	CHEMBL1213351
EFO_0003843	CHEMBL100116
EFO_0003843	CHEMBL1200804
EFO_0003843	CHEMBL465026
EFO_0003843	CHEMBL1237065
EFO_0003843	CHEMBL1200825
EFO_0003843	CHEMBL33986
EFO_0003843	CHEMBL3989677
EFO_0003843	CHEMBL3989510
EFO_0003843	CHEMBL1200890
EFO_0003843	CHEMBL4594214
EFO_0003843	CHEMBL1590
EFO_0003843	CHEMBL1201132
EFO_0003843	CHEMBL154111
EFO_0003843	CHEMBL80
EFO_0003843	CHEMBL1200396
EFO_0003843	CHEMBL25
EFO_0003843	CHEMBL118
EFO_0003843	CHEMBL1685
EFO_0003843	CHEMBL1200409
EFO_0003843	CHEMBL1201099
EFO_0003843	CHEMBL1200806
EFO_0003843	CHEMBL447868
EFO_0003843	CHEMBL1034
EFO_0003843	CHEMBL688
EFO_0003843	CHEMBL3989803
EFO_0003843	CHEMBL521
EFO_0003843	CHEMBL656
EFO_0003843	CHEMBL571
EFO_0003843	CHEMBL3039508
EFO_0003843	CHEMBL963
EFO_0003843	CHEMBL46399
EFO_0003843	CHEMBL314437
EFO_0003843	CHEMBL2219418
EFO_0003843	CHEMBL3137321
EFO_0003843	CHEMBL504760
EFO_0003843	CHEMBL288470
EFO_0003843	CHEMBL70
EFO_0003843	CHEMBL469
EFO_0003843	CHEMBL90593
EFO_0003843	CHEMBL622
EFO_0003843	CHEMBL1701
EFO_0003843	CHEMBL3137310
EFO_0003843	CHEMBL2443262
EFO_0003843	CHEMBL154
EFO_0003843	CHEMBL1237044
EFO_0003843	CHEMBL1595
EFO_0003843	CHEMBL1457
EFO_0003843	CHEMBL1201163
EFO_0003843	CHEMBL2104095
EFO_0003843	CHEMBL1889140
EFO_0003843	CHEMBL2219416
EFO_0003843	CHEMBL1233
EFO_0003843	CHEMBL4297091
EFO_0003843	CHEMBL146095
EFO_0003843	CHEMBL1697856
EFO_0003843	CHEMBL162036
EFO_0003843	CHEMBL898
EFO_0003843	CHEMBL1200794
EFO_0003843	CHEMBL1201149
EFO_0003843	CHEMBL16073
EFO_0003843	CHEMBL1201180
EFO_0003843	CHEMBL398707
EFO_0003843	CHEMBL1237104
EFO_0003843	CHEMBL2108222
EFO_0003843	CHEMBL1200724
EFO_0003843	CHEMBL1795072
EFO_0003843	CHEMBL607
EFO_0003843	CHEMBL511142
EFO_0003843	CHEMBL2103744
EFO_0003843	CHEMBL3989716
EFO_0003843	CHEMBL277474
EFO_0003843	CHEMBL596
EFO_0003843	CHEMBL256087
EFO_0003843	CHEMBL79
EFO_0003843	CHEMBL900
EFO_0003843	CHEMBL1200750
EFO_0003843	CHEMBL2105755
EFO_0003843	CHEMBL1201124
EFO_0003843	CHEMBL294199
EFO_0003843	CHEMBL108545
EFO_0003843	CHEMBL485
EFO_0003843	CHEMBL1098
EFO_0003843	CHEMBL643
EFO_0003843	CHEMBL461522
EFO_0003843	CHEMBL1077896
EFO_0003843	CHEMBL1201776
EFO_0003843	CHEMBL112
EFO_0003843	CHEMBL1504
EFO_0003843	CHEMBL1200395
EFO_0003843	CHEMBL113
EFO_0003843	CHEMBL698
EFO_0003843	CHEMBL1237055
EFO_0003843	CHEMBL1256958
EFO_0003843	CHEMBL3833406
EFO_0003843	CHEMBL1201777
EFO_0003843	CHEMBL139
EFO_0003843	CHEMBL1353
EFO_0003843	CHEMBL730
EFO_0003843	CHEMBL1718
EFO_0003843	CHEMBL1341
EFO_0003843	CHEMBL679
EFO_0003854	CHEMBL1654
EFO_0003854	CHEMBL46740
EFO_0003854	CHEMBL2107874
EFO_0003854	CHEMBL2106615
EFO_0003854	CHEMBL924
EFO_0003854	CHEMBL1201649
EFO_0003854	CHEMBL870
EFO_0003854	CHEMBL3989767
EFO_0003854	CHEMBL3989569
EFO_0003854	CHEMBL675
EFO_0003854	CHEMBL1200973
EFO_0003854	CHEMBL997
EFO_0003854	CHEMBL1201661
EFO_0003854	CHEMBL923
EFO_0003869	CHEMBL1201585
EFO_0003869	CHEMBL34259
EFO_0003869	CHEMBL1200374
EFO_0003869	CHEMBL1200981
EFO_0003869	CHEMBL92
EFO_0003869	CHEMBL1908360
EFO_0003869	CHEMBL1444
EFO_0003869	CHEMBL786
EFO_0003869	CHEMBL1201179
EFO_0003869	CHEMBL1655
EFO_0003869	CHEMBL554
EFO_0003869	CHEMBL83
EFO_0003869	CHEMBL3137320
EFO_0003869	CHEMBL1200796
EFO_0003869	CHEMBL3545252
EFO_0003869	CHEMBL1237023
EFO_0003869	CHEMBL88
EFO_0003869	CHEMBL189963
EFO_0003869	CHEMBL2396661
EFO_0003869	CHEMBL1743082
EFO_0003869	CHEMBL3301610
EFO_0003869	CHEMBL1683544
EFO_0003869	CHEMBL1399
EFO_0003869	CHEMBL428647
EFO_0003869	CHEMBL1358
EFO_0003869	CHEMBL1683590
EFO_0003869	CHEMBL1201752
EFO_0003869	CHEMBL1200675
EFO_0003869	CHEMBL3707227
EFO_0003869	CHEMBL2007641
EFO_0003869	CHEMBL53463
EFO_0003869	CHEMBL1201649
EFO_0003869	CHEMBL417
EFO_0003869	CHEMBL3137318
EFO_0003869	CHEMBL4297844
EFO_0003869	CHEMBL1773
EFO_0003869	CHEMBL359744
EFO_0003877	CHEMBL4297620
EFO_0003877	CHEMBL4297212
EFO_0003878	CHEMBL1200875
EFO_0003878	CHEMBL529
EFO_0003878	CHEMBL79
EFO_0003878	CHEMBL1493
EFO_0003882	CHEMBL923
EFO_0003882	CHEMBL494753
EFO_0003882	CHEMBL675
EFO_0003882	CHEMBL81
EFO_0003882	CHEMBL924
EFO_0003882	CHEMBL3301581
EFO_0003882	CHEMBL2110563
EFO_0003882	CHEMBL1201649
EFO_0003882	CHEMBL1654
EFO_0003882	CHEMBL1200980
EFO_0003882	CHEMBL1622
EFO_0003882	CHEMBL3989569
EFO_0003882	CHEMBL1200539
EFO_0003882	CHEMBL1364
EFO_0003882	CHEMBL997
EFO_0003882	CHEMBL1042
EFO_0003882	CHEMBL1200973
EFO_0003882	CHEMBL525610
EFO_0003882	CHEMBL1116
EFO_0003882	CHEMBL870
EFO_0003882	CHEMBL2107874
EFO_0003882	CHEMBL1237023
EFO_0003884	CHEMBL1513
EFO_0003884	CHEMBL1149
EFO_0003884	CHEMBL1200800
EFO_0003884	CHEMBL1588
EFO_0003884	CHEMBL1201799
EFO_0003884	CHEMBL2181927
EFO_0003884	CHEMBL857
EFO_0003884	CHEMBL3039566
EFO_0003884	CHEMBL1534
EFO_0003884	CHEMBL1547
EFO_0003884	CHEMBL3989915
EFO_0003884	CHEMBL191
EFO_0003884	CHEMBL1201566
EFO_0003884	CHEMBL501122
EFO_0003884	CHEMBL3991241
EFO_0003884	CHEMBL3833317
EFO_0003884	CHEMBL3707314
EFO_0003884	CHEMBL1040
EFO_0003884	CHEMBL1201565
EFO_0003884	CHEMBL3544973
EFO_0003884	CHEMBL1201492
EFO_0003884	CHEMBL1200340
EFO_0003884	CHEMBL1201621
EFO_0003884	CHEMBL3301597
EFO_0003884	CHEMBL1201798
EFO_0003884	CHEMBL3545184
EFO_0003884	CHEMBL1594
EFO_0003884	CHEMBL1622
EFO_0003884	CHEMBL995
EFO_0003884	CHEMBL1055
EFO_0003884	CHEMBL1200823
EFO_0003884	CHEMBL846
EFO_0003884	CHEMBL3544909
EFO_0003884	CHEMBL1201284
EFO_0003884	CHEMBL435
EFO_0003884	CHEMBL2096647
EFO_0003884	CHEMBL1200810
EFO_0003884	CHEMBL196
EFO_0003884	CHEMBL842
EFO_0003884	CHEMBL1200776
EFO_0003884	CHEMBL1200622
EFO_0003884	CHEMBL1229
EFO_0003884	CHEMBL573
EFO_0003884	CHEMBL2110563
EFO_0003884	CHEMBL1364
EFO_0003888	CHEMBL405
EFO_0003888	CHEMBL1697733
EFO_0003888	CHEMBL3544971
EFO_0003888	CHEMBL1177
EFO_0003888	CHEMBL71752
EFO_0003888	CHEMBL2106483
EFO_0003888	CHEMBL1702
EFO_0003888	CHEMBL2142890
EFO_0003888	CHEMBL4301162
EFO_0003888	CHEMBL1705
EFO_0003888	CHEMBL796
EFO_0003888	CHEMBL4297620
EFO_0003888	CHEMBL3833347
EFO_0003888	CHEMBL1373
EFO_0003888	CHEMBL501
EFO_0003888	CHEMBL4298139
EFO_0003888	CHEMBL36715
EFO_0003888	CHEMBL904
EFO_0003888	CHEMBL252556
EFO_0003888	CHEMBL1200494
EFO_0003888	CHEMBL1201178
EFO_0003888	CHEMBL306700
EFO_0003888	CHEMBL113
EFO_0003888	CHEMBL827
EFO_0003888	CHEMBL254857
EFO_0003888	CHEMBL641
EFO_0003888	CHEMBL1722
EFO_0003888	CHEMBL1201222
EFO_0003888	CHEMBL134
EFO_0003888	CHEMBL612
EFO_0003888	CHEMBL1201201
EFO_0003888	CHEMBL1200952
EFO_0003888	CHEMBL3989844
EFO_0003888	CHEMBL1201192
EFO_0003888	CHEMBL862
EFO_0003890	CHEMBL607
EFO_0003890	CHEMBL2106627
EFO_0003890	CHEMBL459324
EFO_0003890	CHEMBL17860
EFO_0003890	CHEMBL511142
EFO_0003890	CHEMBL1701
EFO_0003890	CHEMBL1237044
EFO_0003890	CHEMBL2103744
EFO_0003890	CHEMBL398707
EFO_0003890	CHEMBL3137321
EFO_0003890	CHEMBL299400
EFO_0003890	CHEMBL3137310
EFO_0003890	CHEMBL1237065
EFO_0003890	CHEMBL33986
EFO_0003890	CHEMBL485
EFO_0003890	CHEMBL612
EFO_0003890	CHEMBL1201178
EFO_0003890	CHEMBL651
EFO_0003890	CHEMBL1201099
EFO_0003890	CHEMBL1237055
EFO_0003890	CHEMBL1201222
EFO_0003890	CHEMBL70
EFO_0003890	CHEMBL656
EFO_0003890	CHEMBL1200825
EFO_0003890	CHEMBL1514
EFO_0003893	CHEMBL84
EFO_0003893	CHEMBL53463
EFO_0003893	CHEMBL1607
EFO_0003893	CHEMBL521686
EFO_0003893	CHEMBL359744
EFO_0003893	CHEMBL1351
EFO_0003894	CHEMBL1506
EFO_0003894	CHEMBL1201081
EFO_0003894	CHEMBL1200688
EFO_0003894	CHEMBL1530428
EFO_0003894	CHEMBL1200588
EFO_0003894	CHEMBL1200934
EFO_0003894	CHEMBL33
EFO_0003894	CHEMBL1200881
EFO_0003894	CHEMBL4594252
EFO_0003894	CHEMBL1238
EFO_0003894	CHEMBL1231574
EFO_0003894	CHEMBL1201302
EFO_0003894	CHEMBL3707313
EFO_0003894	CHEMBL2105487
EFO_0003894	CHEMBL1043
EFO_0003894	CHEMBL38
EFO_0003894	CHEMBL1200632
EFO_0003894	CHEMBL1201064
EFO_0003894	CHEMBL650
EFO_0003894	CHEMBL1433
EFO_0003894	CHEMBL1509
EFO_0003894	CHEMBL130
EFO_0003894	CHEMBL573
EFO_0003894	CHEMBL3833314
EFO_0003894	CHEMBL384467
EFO_0003894	CHEMBL3833401
EFO_0003894	CHEMBL1615371
EFO_0003894	CHEMBL532
EFO_0003894	CHEMBL290106
EFO_0003894	CHEMBL1201289
EFO_0003894	CHEMBL1201281
EFO_0003894	CHEMBL2364633
EFO_0003894	CHEMBL1200729
EFO_0003894	CHEMBL1434
EFO_0003894	CHEMBL2021430
EFO_0003894	CHEMBL1201146
EFO_0003894	CHEMBL986
EFO_0003894	CHEMBL3989740
EFO_0003894	CHEMBL1140
EFO_0003894	CHEMBL1200600
EFO_0003894	CHEMBL24147
EFO_0003894	CHEMBL455
EFO_0003894	CHEMBL424
EFO_0003894	CHEMBL547
EFO_0003894	CHEMBL1265
EFO_0003894	CHEMBL1200370
EFO_0003894	CHEMBL1723241
EFO_0003894	CHEMBL1753
EFO_0003894	CHEMBL1201265
EFO_0003894	CHEMBL1657
EFO_0003894	CHEMBL3184512
EFO_0003894	CHEMBL1622
EFO_0003894	CHEMBL2364632
EFO_0003894	CHEMBL691
EFO_0003894	CHEMBL2103737
EFO_0003894	CHEMBL1200699
EFO_0003898	CHEMBL1201581
EFO_0003898	CHEMBL1201302
EFO_0003898	CHEMBL1200806
EFO_0003898	CHEMBL1201572
EFO_0003898	CHEMBL118
EFO_0003898	CHEMBL131
EFO_0003898	CHEMBL1201831
EFO_0003898	CHEMBL2146133
EFO_0003898	CHEMBL1201320
EFO_0003898	CHEMBL384467
EFO_0003898	CHEMBL582
EFO_0003898	CHEMBL635
EFO_0003898	CHEMBL2021430
EFO_0003898	CHEMBL6
EFO_0003898	CHEMBL1201580
EFO_0003898	CHEMBL1201833
EFO_0003898	CHEMBL154
EFO_0003901	CHEMBL1200875
EFO_0003901	CHEMBL1493
EFO_0003907	CHEMBL1200879
EFO_0003907	CHEMBL1201202
EFO_0003907	CHEMBL539697
EFO_0003907	CHEMBL1201460
EFO_0003907	CHEMBL1201414
EFO_0003907	CHEMBL1201657
EFO_0003907	CHEMBL198362
EFO_0003907	CHEMBL1269025
EFO_0003907	CHEMBL1201662
EFO_0003907	CHEMBL2105682
EFO_0003907	CHEMBL1464
EFO_0003907	CHEMBL231779
EFO_0003907	CHEMBL1201476
EFO_0003907	CHEMBL1200644
EFO_0003907	CHEMBL1615369
EFO_0003913	CHEMBL6622
EFO_0003913	CHEMBL730
EFO_0003913	CHEMBL23
EFO_0003913	CHEMBL27
EFO_0003913	CHEMBL649
EFO_0003913	CHEMBL1200402
EFO_0003913	CHEMBL24
EFO_0003913	CHEMBL1404
EFO_0003913	CHEMBL1671
EFO_0003913	CHEMBL1487
EFO_0003913	CHEMBL1055
EFO_0003913	CHEMBL2356097
EFO_0003913	CHEMBL13
EFO_0003913	CHEMBL393220
EFO_0003913	CHEMBL1014
EFO_0003913	CHEMBL2062335
EFO_0003913	CHEMBL435
EFO_0003913	CHEMBL1311
EFO_0003913	CHEMBL1697
EFO_0003913	CHEMBL1491
EFO_0003914	CHEMBL573
EFO_0003914	CHEMBL690
EFO_0003914	CHEMBL503
EFO_0003914	CHEMBL3545313
EFO_0003914	CHEMBL1744447
EFO_0003914	CHEMBL1496
EFO_0003914	CHEMBL1144
EFO_0003917	CHEMBL1200848
EFO_0003918	CHEMBL1201192
EFO_0003918	CHEMBL4297212
EFO_0003918	CHEMBL4297620
EFO_0003922	CHEMBL494753
EFO_0003922	CHEMBL1511
EFO_0003922	CHEMBL1201468
EFO_0003922	CHEMBL1200430
EFO_0003922	CHEMBL1201649
EFO_0003922	CHEMBL1200973
EFO_0003922	CHEMBL1201467
EFO_0003922	CHEMBL1200980
EFO_0003922	CHEMBL1708
EFO_0003922	CHEMBL1201466
EFO_0003922	CHEMBL490
EFO_0003922	CHEMBL2105395
EFO_0003929	CHEMBL4298150
EFO_0003929	CHEMBL2108041
EFO_0003929	CHEMBL2336071
EFO_0003929	CHEMBL1201605
EFO_0003932	CHEMBL1220
EFO_0003932	CHEMBL137
EFO_0003932	CHEMBL3184512
EFO_0003932	CHEMBL498847
EFO_0003948	CHEMBL316561
EFO_0003948	CHEMBL1201186
EFO_0003948	CHEMBL1503
EFO_0003948	CHEMBL1502
EFO_0003948	CHEMBL480
EFO_0003948	CHEMBL1201863
EFO_0003948	CHEMBL2146133
EFO_0003948	CHEMBL3183075
EFO_0003948	CHEMBL3989559
EFO_0003948	CHEMBL1200470
EFO_0003948	CHEMBL30
EFO_0003948	CHEMBL1219
EFO_0003948	CHEMBL1200930
EFO_0003948	CHEMBL1790041
EFO_0003948	CHEMBL499915
EFO_0003948	CHEMBL1201320
EFO_0003948	CHEMBL2146140
EFO_0003948	CHEMBL9967
EFO_0003948	CHEMBL3989780
EFO_0003948	CHEMBL902
EFO_0003948	CHEMBL606
EFO_0003948	CHEMBL1353
EFO_0003948	CHEMBL2367706
EFO_0003948	CHEMBL2111286
EFO_0003956	CHEMBL657
EFO_0003956	CHEMBL1607273
EFO_0003956	CHEMBL1719
EFO_0003956	CHEMBL1626
EFO_0003956	CHEMBL2021430
EFO_0003956	CHEMBL1716
EFO_0003956	CHEMBL1370
EFO_0003956	CHEMBL1200724
EFO_0003956	CHEMBL864
EFO_0003956	CHEMBL762
EFO_0003956	CHEMBL1200927
EFO_0003956	CHEMBL1215
EFO_0003956	CHEMBL1200618
EFO_0003956	CHEMBL1172
EFO_0003956	CHEMBL1473
EFO_0003956	CHEMBL1200791
EFO_0003956	CHEMBL1676
EFO_0003956	CHEMBL1200339
EFO_0003956	CHEMBL2146146
EFO_0003956	CHEMBL3989855
EFO_0003956	CHEMBL643
EFO_0003956	CHEMBL1201006
EFO_0003956	CHEMBL914
EFO_0003956	CHEMBL639
EFO_0003956	CHEMBL1200974
EFO_0003956	CHEMBL1189432
EFO_0003956	CHEMBL1201190
EFO_0003956	CHEMBL1200681
EFO_0003956	CHEMBL998
EFO_0003956	CHEMBL211456
EFO_0003956	CHEMBL1161
