TTD_ID	CID
D05TEW	5288385
D05TFE	5218788
D05TFM	44449741
D05TFW	
D05TGQ	59460354
D05TGU	25059820
D05TGV	
D05THD	44478925
D05THI	11174891
D05THV	
D05TIB	5596
D05TIP	
D05TIS	5958
D05TJR	
D05TKB	24823649
D05TKO	
D05TKW	16098914
D05TLB	11117301
D05TLM	
D05TLP	193943
D05TLQ	
D05TLR	
D05TMA	
D05TMJ	10712256
D05TMN	
D05TMQ	6464
D05TMW	
D05TNI	44577018
D05TNT	738951
D05TNX	5311100
D05TNY	
D05TOJ	6437836
D05TOY	16736676
D05TPA	
D05TPI	1203
D05TPU	473569
D05TQB	
D05TQG	
D05TQP	259534
D05TQX	11702887
D05TRI	
D05TRJ	
D05TRN	10018465
D05TRX	22718561
D05TSG	
D05TSJ	46213929
D05TSP	
D05TTX	
D05TUL	
D05TUQ	
D05TUZ	
D05TVG	23682233
D05TVI	
D05TVT	11716193
D05TVU	22254551
D05TVW	
D05TWD	
D05TWV	44273085
D05TXS	
D05TYI	
D05TZE	133741
D05TZJ	
D05TZK	15282960
D05TZN	122227
D05TZP	44563077
D05UAA	
D05UAO	
D05UAV	
D05UBB	46226252
D05UBX	42008
D05UCM	
D05UCW	
D05UDU	
D05UEF	
D05UEI	
D05UFG	10184653
D05UFJ	
D05UFN	
D05UFP	59443782
D05UGC	451714
D05UGH	
D05UGJ	10016910
D05UGL	
D05UGS	
D05UHB	5497045
D05UHF	
D05UHJ	6918149
D05UHO	44613452
D05UIL	
D05UJF	
D05UJQ	
D05UJS	
D05UJT	5311510
D05UJU	
D05UJV	52945623
D05UKJ	442972
D05UKK	107967
D05ULR	
D05ULV	44580318
D05UMA	10334821
D05UMD	464206
D05UMO	
D05UNM	
D05UNO	
D05UOU	
D05UPB	135418360
D05UPM	6172473
D05UPS	44418518
D05UQC	73348335
D05UQD	656629
D05UQF	
D05URH	9917905
D05URN	6324
D05URO	
D05URT	
D05USH	11665552
D05USL	5278396
D05USQ	
D05UTC	971434
D05UTF	
D05UTO	16155218
D05UTV	
D05UTW	
D05UTX	5289227
D05UUA	16049437
D05UUW	210956
D05UVD	33624
D05UVL	
D05UWI	119828
D05UWQ	4329947
D05UWW	23656549
D05UWZ	10056140
D05UXF	6433109
D05UXK	
D05UXU	
D05UYC	11288
D05UYQ	15984937
D05UYW	5284549
D05UZO	182763
D05UZY	11539096
D05VAA	65681
D05VAB	9886249
D05VAE	
D05VAN	10331244
D05VBJ	
D05VBN	
D05VEC	11712621
D05VEH	70691429
D05VEP	
D05VEU	
D05VEV	11556056
D05VFO	
D05VFP	44350703
D05VFQ	
D05VFZ	
D05VGC	53238781
D05VGL	11499245
D05VGS	
D05VHB	
D05VIL	5284594
D05VIN	
D05VIX	3463
D05VJH	44275929
D05VKS	
D05VKW	10413640
D05VLB	
D05VLN	55690
D05VLS	5090
D05VLU	125381
D05VLV	3473842
D05VNG	16058482
D05VNP	114819
D05VNS	
D05VNX	
D05VOG	5311238
D05VOH	5280374
D05VOP	
D05VQD	
D05VQI	2893
D05VQJ	25147749
D05VRO	73755233
D05VSH	
D05VSK	35703
D05VTE	
D05VTN	
D05VTT	9816454
D05VUA	850202
D05VUC	19971657
D05VUX	
D05VVC	44315786
D05VVT	
D05VVX	5228
D05VVZ	
D05VWD	
D05VWK	
D05VWX	
D05VWZ	11499788
D05VXF	
D05VXK	
D05VXQ	
D05VXX	25023960
D05VYJ	
D05VYY	
D05VZE	119031
D05VZJ	186002
D05WAM	
D05WCI	11670435
D05WCW	
D05WDD	
D05WDG	
D05WDM	
D05WDQ	
D05WDV	3814142
D05WEF	10426330
D05WEP	60824
D05WET	
D05WFF	
D05WFQ	10041551
D05WGA	770967
D05WHD	9873768
D05WHM	6917908
D05WJF	
D05WJI	
D05WJQ	104974
D05WKH	
D05WKI	10428383
D05WKQ	
D05WKT	
D05WLE	
D05WNC	11520823
D05WON	10278166
D05WOS	
D05WPG	
D05WPH	12042753
D05WPQ	6438354
D05WQF	11968
D05WQN	46400456
D05WQT	
D05WRB	
D05WSD	
D05WSM	135421442
D05WSP	15974385
D05WSU	444185
D05WTI	11550535
D05WTS	
D05WTT	
D05WTW	
D05WTZ	114759
D05WUN	
D05WUQ	56841561
D05WUZ	
D05WVO	
D05WVU	
D05WWJ	6604909
D05WWX	
D05WXF	66706
D05WXM	
D05WYN	44403402
D05WYW	
D05WZA	10853103
D05WZF	10129151
D05WZK	62151
D05WZL	
D05XAH	
D05XAN	11449823
D05XAT	
D05XCV	44583427
D05XCZ	
D05XDZ	
D05XEA	
D05XEF	44285898
D05XFQ	
D05XGF	44186581
D05XGH	
D05XGI	6950578
D05XGO	11154555
D05XGR	6918647
D05XGZ	11536458
D05XIA	2111037
D05XJW	5702546
D05XKN	
D05XKT	24749598
D05XKW	
D05XLD	57637
D05XLO	4778
D05XMG	9797108
D05XMM	44186304
D05XMY	44429837
D05XNF	
D05XNR	10034684
D05XNS	44412879
D05XPL	11529672
D05XPT	11717189
D05XPU	44280469
D05XPV	54759259
D05XPW	46232685
D05XPZ	
D05XQD	90241673
D05XQE	5282197
D05XRI	44400401
D05XRY	2752926
D05XRZ	135444627
D05XSJ	
D05XSV	73755020
D05XTO	9937140
D05XTQ	70697628
D05XTX	44588306
D05XUY	25199930
D05XVM	18189209
D05XWX	10130510
D05XXE	4329839
D05XXF	
D05XXQ	
D05XXS	
D05XYC	3968
D05XYH	
D05XZA	44388071
D05XZF	512282
D05XZM	10081162
D05XZQ	
D05YAD	
D05YAG	
D05YAR	2758
D05YAS	9827512
D05YBG	
D05YBO	3013847
D05YBZ	7083
D05YCI	42618032
D05YCQ	135783338
D05YDJ	
D05YDK	42629596
D05YEI	
D05YEL	
D05YES	
D05YFE	131888674
D05YFF	
D05YFL	
D05YFZ	44373221
D05YHE	44321256
D05YHP	44613580
D05YHT	44418895
D05YHV	
D05YHW	
D05YIK	5276520
D05YIU	10236250
D05YIX	16685273
D05YJP	16102644
D05YJR	5495926
D05YJU	
D05YKW	168131
D05YLL	134847
D05YLN	
D05YLO	
D05YLP	
D05YMD	44455999
D05YMG	
D05YMP	9904703
D05YMT	
D05YNT	6858272
D05YNW	6539790
D05YNZ	
D05YOT	
D05YQC	447534
D05YQE	10402001
D05YQL	
D05YQT	
D05YRG	
D05YRP	
D05YRV	
D05YTG	56842149
D05YTN	
D05YUI	
D05YUK	119368
D05YUT	44354270
D05YWJ	
D05YWN	
D05YXS	5462306
D05YYB	
D05YYK	
D05YYP	
D05YZC	59751
D05YZE	16737096
D05ZAI	
D05ZAV	
D05ZBB	
D05ZBV	
D05ZCQ	
D05ZCX	44435802
D05ZCZ	
D05ZDA	
D05ZDD	
D05ZDJ	
D05ZDQ	5376916
D05ZEW	
D05ZEZ	
D05ZFG	44561135
D05ZGM	25798548
D05ZGQ	5281070
D05ZGW	5190
D05ZGX	
D05ZHA	23684123
D05ZHQ	135450187
D05ZHR	
D05ZHZ	
D05ZIF	
D05ZIH	45110000
D05ZIK	4205
D05ZIP	674656
D05ZIS	
D05ZIT	
D05ZJC	9925361
D05ZJG	4105431
D05ZKG	
D05ZKW	121938
D05ZLH	
D05ZLY	
D05ZNA	
D05ZPJ	7470
D05ZPL	656641
D05ZPO	1890
D05ZQC	131302
D05ZQI	
D05ZQO	44442088
D05ZQV	44359075
D05ZQZ	
D05ZRR	9836155
D05ZSB	16132344
D05ZSX	
D05ZTH	6435378
D05ZTI	342403
D05ZTJ	31338
D05ZTV	
D05ZUX	44207909
D05ZVR	4461
D05ZVU	
D05ZWG	108147
D05ZWR	
D05ZXS	
D05ZXZ	491941
D05ZYA	3112983
D05ZYM	439174
D05ZYN	15693948
D05ZYZ	9601084
D05ZZH	
D06AAA	11390419
D06AAG	
D06AAP	5241
D06ABF	3957
D06ABJ	11492162
D06ABL	9891980
D06ABM	9895054
D06ABW	2788
D06ACI	
D06ACW	6083
D06ACX	6436265
D06ADL	44306276
D06AEB	3728
D06AEO	16417
D06AES	
D06AFD	44386467
D06AFP	11436221
D06AGD	59758
D06AGH	
D06AGN	135434954
D06AHQ	5084
D06AIQ	107995
D06AJH	692856
D06AJL	
D06AJN	56947056
D06AJP	44575103
D06AKB	49864180
D06AKC	
D06AKJ	9909502
D06AKW	11390872
D06ALB	72429
D06ALC	6441498
D06ALD	11949646
D06ALE	
D06ALK	
D06ANS	
D06ANT	
D06AOQ	
D06AOY	15422868
D06APK	
D06APO	
D06AQG	135468219
D06AQI	
D06AQJ	
D06AQP	
D06ARD	
D06ARI	
D06ARL	44461181
D06ARV	
D06ATM	91486
D06AUB	44440618
D06AUM	9806449
D06AUX	2499
D06AVE	10200844
D06AVM	73755026
D06AVN	
D06AWA	
D06AWD	
D06AWE	644073
D06AWX	5326018
D06AYL	44407373
D06AYN	10438479
D06AZC	135494055
D06AZH	11688336
D06AZJ	16108884
D06AZX	
D06BAC	10467319
D06BAU	44309215
D06BBB	16122583
D06BBF	
D06BBI	11458696
D06BBO	
D06BBV	
D06BBZ	
D06BCB	443955
D06BCG	
D06BDB	25128786
D06BDC	10361101
D06BDE	
D06BDP	
D06BDY	11196279
D06BEP	2712
D06BEX	
D06BFA	
D06BFB	44411962
D06BFH	1820
D06BFP	128063
D06BGK	
D06BGO	
D06BGS	
D06BGU	44560666
D06BGZ	
D06BHB	
D06BHC	247908
D06BHG	11953367
D06BHI	
D06BHJ	54736444
D06BHK	
D06BHM	
D06BHQ	
D06BIE	
D06BIF	56947025
D06BJG	71556703
D06BJP	
D06BKA	44342905
D06BKF	
D06BKH	
D06BKK	
D06BKP	44342336
D06BLF	18728
D06BLQ	5282219
D06BMN	16082759
D06BMO	
D06BMZ	46885513
D06BNI	5353338
D06BNK	
D06BPF	9852192
D06BPG	4528
D06BPU	135413533
D06BQU	439503
D06BRA	11520765
D06BSD	44405301
D06BSE	
D06BSG	
D06BSN	65309
D06BSV	
D06BTD	
D06BTF	23727689
D06BTN	
D06BUA	65984
D06BUG	
D06BUI	
D06BUM	44118742
D06BUS	
D06BVH	18516979
D06BVI	
D06BVT	
D06BWZ	68678
D06BXT	5689
D06BYG	
D06BYR	44404478
D06BYS	3083511
D06BYV	6839
D06BYY	131907
D06CAC	
D06CAL	73755224
D06CAS	
D06CAV	
D06CBI	
D06CBR	703965
D06CCR	50313
D06CDG	46877890
D06CDN	
D06CDO	65477
D06CDP	
D06CDW	3035862
D06CEA	
D06CED	46844318
D06CFJ	
D06CFT	
D06CFZ	
D06CGB	40973
D06CGD	92153
D06CGQ	
D06CGS	8747
D06CHV	5940197
D06CIE	2141
D06CIH	11200806
D06CIJ	4878
D06CIR	16132341
D06CJN	
D06CJP	16658353
D06CKX	25195495
D06CMG	91754554
D06CMJ	3127
D06CML	
D06CMW	
D06CNP	9821849
D06CPD	13250
D06CPL	46890339
D06CQQ	14168401
D06CSI	15667207
D06CSK	
D06CSR	
D06CTD	
D06CTE	57469
D06CTM	49868115
D06CTS	2735782
D06CUF	5288660
D06CVN	25229525
D06CVO	
D06CVT	68870
D06CWH	5282492
D06CWM	
D06CWR	24754344
D06CWV	
D06CWX	15107209
D06CWZ	
D06CXG	15079633
D06CXL	
D06CXU	46926513
D06CYG	44300143
D06CYI	
D06CYQ	
D06CZJ	
D06CZS	
D06DAY	11637964
D06DBA	23680506
D06DBJ	
D06DCK	44410706
D06DCL	153997
D06DDA	46888587
D06DDT	5315502
D06DEL	6438368
D06DET	24795102
D06DFU	
D06DHB	11660296
D06DIH	158376
D06DKB	661700
D06DKD	
D06DKU	
D06DLI	4021
D06DLN	
D06DLO	
D06DLQ	11696674
D06DMI	
D06DMQ	
D06DMT	
D06DMV	
D06DMY	21917715
D06DNH	9907093
D06DNN	10948394
D06DOJ	
D06DPJ	
D06DPQ	
D06DPS	44269000
D06DQF	
D06DRC	45141142
D06DRD	135475357
D06DRH	
D06DRL	44475843
D06DRS	8082
D06DRU	
D06DRY	11565290
D06DSE	44303167
D06DSF	24824217
D06DSQ	
D06DSX	12304178
D06DTC	24995604
D06DTQ	486337
D06DTT	193319
D06DUE	40539
D06DUO	
D06DUS	
D06DVJ	44306759
D06DVW	
D06DWA	44563958
D06DWP	135398593
D06DWQ	219022
D06DWW	44568793
D06DYN	9908268
D06DYP	234562
D06DZI	107780
D06DZO	5071820
D06DZZ	
D06EBJ	
D06EBU	
D06ECI	
D06ECJ	
D06ECM	
D06EDH	
D06EDP	
D06EDT	1613
D06EEJ	
D06EEL	6475694
D06EEM	
D06EES	3903
D06EFW	
D06EGM	54440733
D06EGV	44603533
D06EHE	5289205
D06EHU	11406508
D06EHW	11625778
D06EHX	
D06EIC	57928403
D06EIJ	
D06EIM	
D06EIO	70549
D06EIP	
D06EIY	
D06EJS	23645104
D06EJX	25147781
D06ELK	
D06EMC	
D06EMM	
D06EMQ	9796283
D06EMT	11954348
D06EMW	
D06ENH	
D06ENM	66553195
D06ENR	
D06EPF	6326719
D06EPO	11192346
D06EPP	135440402
D06EPV	
D06EPZ	25196850
D06EQN	23694969
D06EQP	26035
D06ERA	44439675
D06ERH	637760
D06ERY	
D06ESC	44577308
D06ESU	
D06ETD	9994776
D06ETG	5494443
D06ETI	24978538
D06EUA	44271201
D06EUC	
D06EUJ	11630136
D06EUM	224404
D06EVZ	
D06EWG	283
D06EWO	
D06EWT	
D06EWW	
D06EXA	128563
D06EXH	44337366
D06EXI	
D06EYQ	
D06EZI	
D06EZQ	5324595
D06FAA	
D06FAK	46918725
D06FBB	
D06FCP	
D06FCR	125893
D06FCT	9939892
D06FDR	135398739
D06FEA	5280360
D06FEF	60764
D06FEQ	
D06FER	
D06FES	667477
D06FFD	96430
D06FFP	16211548
D06FFZ	91827382
D06FGJ	
D06FGM	
D06FHE	44341253
D06FHJ	
D06FHQ	
D06FHW	76688
D06FIF	9862166
D06FIH	
D06FIK	11488979
D06FIQ	4565
D06FIT	
D06FJE	
D06FJL	
D06FJO	12555
D06FKC	65853
D06FLB	
D06FLP	
D06FLU	10480509
D06FMH	13945
D06FMO	
D06FMY	
D06FNA	
D06FNK	122623
D06FNT	10832101
D06FOA	
D06FOF	
D06FOL	9816981
D06FOU	11518241
D06FPF	
D06FPP	44407464
D06FPQ	77992
D06FQS	
D06FQU	
D06FRB	
D06FRE	56947041
D06FRZ	131888675
D06FSC	4988454
D06FSD	
D06FSR	2307681
D06FSV	
D06FTI	22810
D06FTK	44403758
D06FTM	
D06FTW	
D06FTY	
D06FUE	
D06FUK	
D06FUM	
D06FUQ	
D06FUV	5311189
D06FVQ	
D06FVX	50294
D06FWC	3369
D06FWG	
D06FWM	44433247
D06FWY	44416787
D06FXI	11019781
D06FXO	10042892
D06FYE	
D06FYY	52947218
D06FZH	
D06FZS	107689
D06FZX	2200
D06GAF	2836828
D06GAI	12718449
D06GAM	3357
D06GAP	
D06GAQ	
D06GBK	2048
D06GBQ	24847866
D06GCK	5273755
D06GCO	25080282
D06GCP	
D06GDH	177287
D06GDM	
D06GDR	
D06GDY	43815
D06GFG	
D06GFH	11545181
D06GFV	13660291
D06GFZ	9811493
D06GGB	45271621
D06GGI	
D06GGL	
D06GGT	644241
D06GHM	44568189
D06GIL	74015851
D06GIP	6989
D06GIV	337660
D06GJO	5329844
D06GJP	656725
D06GJT	
D06GKE	
D06GKL	22880
D06GKN	2099
D06GKR	
D06GLV	135873230
D06GMG	
D06GMJ	
D06GMM	
D06GNE	9859309
D06GNF	
D06GNR	36039661
D06GOE	135465785
D06GOF	
D06GOK	7870
D06GOO	
D06GOT	
D06GPL	44405177
D06GPP	11644388
D06GQG	
D06GQO	10955473
D06GQY	45141782
D06GRK	4494
D06GRP	5864101
D06GRW	44386837
D06GSA	
D06GSE	
D06GSR	
D06GSY	447834
D06GTI	135416058
D06GTS	76318115
D06GUA	
D06GUG	
D06GUJ	44428631
D06GVN	14314585
D06GWF	135413535
D06GWR	44558952
D06GXM	
D06GXT	12000158
D06GYH	16745302
D06GYI	445711
D06GYJ	
D06GYO	5282316
D06GYY	
D06GZW	
D06HBJ	
D06HBQ	91610
D06HBT	25077438
D06HCC	3086681
D06HCD	128443
D06HCF	
D06HCP	10311
D06HDW	115205
D06HEO	
D06HFB	7023848
D06HFI	44247677
D06HFV	6539805
D06HGM	
D06HGO	
D06HGY	
D06HHJ	10490084
D06HIJ	
D06HIO	9841834
D06HIW	6438139
D06HJB	14355826
D06HJX	
D06HKB	72180
D06HLH	46855216
D06HLW	
D06HLY	5910
D06HMN	
D06HMO	
D06HMY	
D06HNA	131888676
D06HNO	
D06HNS	185909
D06HOA	
D06HOI	44249821
D06HPA	
D06HPB	
D06HPP	
D06HPV	10216733
D06HQG	9953193
D06HQM	
D06HRD	
D06HRI	
D06HRX	5281600
D06HRY	5311437
D06HSC	136117931
D06HTJ	24866612
D06HUF	
D06HUH	
D06HUQ	14898714
D06HUS	
D06HVH	54613583
D06HWG	
D06HWI	4617502
D06HWU	
D06HXC	20725582
D06HYB	5311299
D06HYC	
D06HYF	
D06HYG	146795
D06HZA	
D06HZY	5984
D06IAA	
D06IAE	46233458
D06IAQ	2131
D06IAR	60961
D06IAT	
D06IBG	
D06IBV	448173
D06ICE	
D06ICW	4250909
D06IDO	449381
D06IDT	5965
D06IEN	24139
D06IEX	
D06IFR	
D06IGC	
D06IGE	
D06IGJ	3012268
D06IGT	44314178
D06IGU	17675
D06IGW	
D06IHB	
D06IHG	24836820
D06IHW	
D06IIB	443943
D06III	10014835
D06IIL	
D06IJG	
D06IJI	44379678
D06IJW	23635362
D06ILL	
D06IME	
D06IMK	9729029
D06IMY	44626296
D06IOI	901953
D06IOP	44194645
D06IPN	
D06IPT	54727972
D06IPV	
D06IPZ	49800096
D06IQB	3082127
D06IQE	
D06IRE	8259
D06IUC	6508730
D06IVC	
D06IVH	
D06IVN	
D06IVU	956653
D06IWR	46887438
D06IXE	44365804
D06IXI	16725999
D06IXT	3778
D06IYU	15569631
D06IYV	
D06IZM	23723
D06IZQ	
D06IZS	
D06IZU	
D06IZZ	44434485
D06JAL	
D06JAT	132449
D06JBA	
D06JBN	5282280
D06JBP	364142
D06JBV	
D06JCF	
D06JCO	
D06JCT	10019057
D06JDK	
D06JDV	
D06JEA	
D06JED	
D06JEJ	
D06JFI	44368695
D06JFN	1076739
D06JFS	
D06JGH	1051
D06JHN	
D06JHV	46848036
D06JHW	
D06JKO	
D06JKV	
D06JLG	
D06JLN	11518822
D06JLQ	
D06JLW	
D06JLX	
D06JMS	44626902
D06JMV	11271978
D06JNC	
D06JNW	5380905
D06JOJ	10043679
D06JPB	44630173
D06JPP	9839132
D06JPQ	5497124
D06JPY	
D06JQM	
D06JQS	
D06JRD	522325
D06JRV	
D06JTW	
D06JTZ	
D06JUE	
D06JUN	71312125
D06JUQ	
D06JUR	56487
D06JVR	44571849
D06JVU	9919485
D06JVV	
D06JVZ	
D06JWO	119164
D06JWT	44388073
D06JXH	3035449
D06JYM	44563416
D06JYY	25130848
D06JZQ	42625621
D06KAD	44560055
D06KBO	448457
D06KBT	
D06KCF	
D06KCM	
D06KCU	16156223
D06KCW	6323178
D06KDP	20057303
D06KDU	16760346
D06KEJ	
D06KFR	9932537
D06KFU	
D06KFX	44583372
D06KGC	
D06KGI	
D06KGV	16186200
D06KHR	5311062
D06KHW	73755151
D06KIJ	
D06KJG	
D06KJQ	42601552
D06KJR	457393
D06KKL	
D06KKN	11655119
D06KKO	
D06KKS	38103
D06KLJ	
D06KLQ	44403742
D06KMJ	91827346
D06KMO	11151
D06KMP	14357
D06KNE	
D06KNJ	17758541
D06KNK	4124851
D06KNV	3703
D06KOH	
D06KOJ	
D06KOL	60932
D06KOM	
D06KOR	
D06KOT	449593
D06KPR	
D06KPV	
D06KPW	54692909
D06KQD	44386825
D06KQG	
D06KQH	10178151
D06KQN	
D06KRZ	
D06KSA	
D06KSF	9549300
D06KSV	6419718
D06KTD	2490720
D06KTF	
D06KTJ	
D06KUY	56935739
D06KVU	
D06KVV	1335
D06KVX	11665793
D06KWA	11442807
D06KWH	
D06KWQ	44442157
D06KWU	
D06KXL	
D06KXS	3001152
D06KYM	44302712
D06KYN	123639
D06KYP	44572292
D06KYU	
D06KZL	
D06LAN	
D06LAX	
D06LBL	6971017
D06LBO	2880
D06LBV	
D06LBZ	
D06LCB	
D06LCK	45141805
D06LCS	
D06LCW	
D06LDC	119153
D06LDT	
D06LEA	
D06LEC	
D06LED	5413034
D06LEF	
D06LEG	
D06LEJ	
D06LEZ	
D06LFE	
D06LFV	9848253
D06LFZ	10954115
D06LGC	9906649
D06LGZ	
D06LHE	
D06LHG	3335
D06LHH	9805998
D06LHI	
D06LHK	
D06LHU	3723
D06LHV	
D06LIA	136152962
D06LIQ	
D06LJG	
D06LJL	9916282
D06LKA	
D06LKH	123811
D06LKM	9795278
D06LKP	
D06LLF	10017166
D06LLJ	
D06LLS	
D06LLT	
D06LLY	
D06LMS	
D06LNL	101840
D06LNW	10034073
D06LNX	5043349
D06LOB	
D06LOQ	179337
D06LPR	674651
D06LPT	
D06LQF	
D06LQH	30137
D06LQY	126873
D06LRC	46232722
D06LRG	
D06LRQ	
D06LSC	5289563
D06LSZ	
D06LUH	3003586
D06LUI	
D06LUT	44379110
D06LUW	45027774
D06LUX	6451053
D06LUZ	67505836
D06LVE	22784
D06LVG	
D06LVJ	
D06LVL	
D06LWP	
D06LXP	
D06LYG	4906
D06LYI	
D06LYS	
D06LYY	94191
D06LYZ	11559235
D06MAJ	65906
D06MAL	14314512
D06MBD	11176403
D06MBI	1893668
D06MBR	
D06MCH	
D06MCJ	9972296
D06MDT	
D06MDX	11483970
D06MEC	
D06MFY	52948225
D06MGJ	25271580
D06MGO	44456094
D06MGW	
D06MHK	
D06MHZ	66558287
D06MIQ	59628422
D06MIU	
D06MIW	
D06MJP	
D06MKE	24849153
D06MKG	
D06MLA	
D06MLU	332806
D06MLZ	132105
D06MMN	44352889
D06MMU	
D06MMW	
D06MNC	
D06MNF	6918525
D06MNV	5359703
D06MNW	44285344
D06MOB	
D06MOY	
D06MPF	184227
D06MPH	
D06MPJ	
D06MPP	44588296
D06MQB	
D06MQG	44430018
D06MQM	6437380
D06MQW	
D06MRM	91451
D06MRN	44450313
D06MRR	
D06MRS	
D06MRT	2006
D06MRY	
D06MSZ	
D06MTH	
D06MTM	
D06MTX	6398444
D06MUA	615643
D06MUB	
D06MUI	132387
D06MUL	44406804
D06MUZ	6918070
D06MWG	16737287
D06MWK	
D06MWU	
D06MXB	
D06MXI	
D06MXY	
D06MYD	44412138
D06MYN	54733935
D06MYP	
D06MYZ	25134249
D06MZB	44588293
D06MZK	31405
D06NAG	
D06NAM	45073499
D06NBK	
D06NBL	
D06NCQ	135403816
D06NDP	
D06NDR	44423687
D06NDT	135783365
D06NEB	11693148
D06NEU	
D06NEW	44588299
D06NFC	45103808
D06NGA	372649
D06NGQ	89576
D06NGR	135415790
D06NHI	9843045
D06NHK	
D06NHS	57466939
D06NHW	
D06NIP	11629355
D06NIS	10707190
D06NIT	
D06NJB	
D06NKA	23654304
D06NKJ	135439437
D06NLP	
D06NMP	3082655
D06NMY	
D06NMZ	9825149
D06NND	
D06NNQ	
D06NNU	
D06NOF	
D06NOJ	45114047
D06NOR	
D06NOU	
D06NPB	
D06NPZ	
D06NQA	
D06NQD	695136
D06NQH	
D06NQJ	
D06NRQ	
D06NRU	1393052
D06NRX	6917803
D06NRZ	188323
D06NSA	3032285
D06NSL	
D06NSN	
D06NSS	27686
D06NST	21779964
D06NTB	30438
D06NUL	9819053
D06NUU	44756847
D06NVJ	938
D06NVN	
D06NVX	25002768
D06NXC	2724764
D06NXG	
D06NXK	46890563
D06NXY	5991
D06NYA	66414
D06NYB	650260
D06NZY	
D06OAH	448949
D06OAL	135442585
D06OAV	443971
D06OBP	444569
D06OBX	9975297
D06ODM	6439491
D06OES	
D06OFD	
D06OFJ	
D06OFS	
D06OFY	44582486
D06OFZ	
D06OGZ	5287902
D06OIG	
D06OIU	16720957
D06OIV	5505
D06OJI	13547424
D06OKE	44427174
D06OKT	
D06OKX	
D06OLJ	3089985
D06OMD	44427382
D06OMH	
D06OMK	445643
D06OMW	3052776
D06ONB	24961094
D06ONC	25190759
D06OQI	135242
D06ORI	
D06ORM	44567629
D06ORU	2480
D06ORV	65389
D06OSB	11586960
D06OSE	
D06OSM	91273
D06OSN	44371614
D06OTA	
D06OUL	43507
D06OUR	44466196
D06OUT	
D06OUW	
D06OVA	11630396
D06OVF	
D06OVM	
D06OVX	65094
D06OVY	5362065
D06OWF	
D06OWM	10318848
D06OWS	17759121
D06OXA	16118318
D06OXO	
D06OZJ	3008319
D06OZW	11531457
D06PAA	3003030
D06PAK	10058694
D06PAW	189689
D06PAZ	48041
D06PBH	
D06PCE	46936258
D06PDK	
D06PDQ	
D06PDT	
D06PEB	6436135
D06PEW	
D06PFK	
D06PFL	44313256
D06PFT	
D06PGZ	135565932
D06PHE	2878
D06PHH	9800765
D06PHO	
D06PHS	
D06PHT	10269001
D06PII	5356
D06PIO	
D06PIP	
D06PIW	53262902
D06PJD	44593439
D06PJK	
D06PJW	25182616
D06PJZ	45140373
D06PKJ	62787
D06PKL	
D06PKS	23694600
D06PLG	
D06PLP	
D06PMR	25108235
D06PNN	
D06PNU	44409257
D06PPD	
D06PPL	25150857
D06PQR	3035953
D06PQT	1130
D06PRC	5281650
D06PRV	44565102
D06PSM	
D06PSS	5311309
D06PSU	
D06PTA	43232
D06PTC	44416004
D06PTG	
D06PTT	3078468
D06PTW	
D06PUS	11427575
D06PVA	
D06PVF	5414
D06PVN	
D06PVO	44426806
D06PWA	135413521
D06PWI	42623951
D06PWM	596091
D06PWQ	73755101
D06PXR	984
D06PXT	25191023
D06PXY	134551
D06PYP	
D06PYV	11976150
D06PYZ	
D06PZC	
D06PZE	5281699
D06PZJ	44577332
D06PZK	107464
D06PZN	119584
D06PZO	
D06PZU	11107795
D06PZZ	5413
D06QAJ	
D06QAK	
D06QBJ	44631903
D06QBK	49862499
D06QBV	
D06QBX	
D06QBY	56841575
D06QCC	9570757
D06QCE	
D06QDR	439285
D06QDX	44413270
D06QEL	158363
D06QEN	467889
D06QEQ	
D06QER	20872799
D06QEW	
D06QFO	11332763
D06QGD	11357862
D06QGH	
D06QGJ	52946209
D06QHT	60667
D06QID	11660141
D06QIP	
D06QIQ	44592241
D06QIW	
D06QJE	
D06QJG	
D06QJM	6918409
D06QJT	44355152
D06QKD	360400
D06QKV	68760
D06QKW	2765
D06QLG	45483974
D06QMA	
D06QMV	
D06QNN	120587
D06QOA	46863668
D06QOC	
D06QOD	
D06QOF	16122663
D06QOJ	164116
D06QOK	9870545
D06QOM	44390959
D06QOX	13448492
D06QPI	
D06QPW	
D06QQH	
D06QQS	6426695
D06QRI	10378184
D06QRP	5311123
D06QRW	71307
D06QRY	44405214
D06QSN	
D06QTC	447341
D06QUJ	24180722
D06QUQ	5311381
D06QUY	
D06QVB	44390054
D06QWM	
D06QWO	14824655
D06QWY	
D06QXI	9863342
D06QXT	10782907
D06QYJ	16130096
D06QYM	51346816
D06QYR	53472153
D06QYV	9810391
D06QZK	
D06QZL	65997
D06RAM	10389639
D06RBE	
D06RBG	5283906
D06RBJ	3052867
D06RBL	
D06RCB	3052
D06RCE	
D06RCI	9889873
D06RCS	156328
D06RCT	16203429
D06REI	
D06REJ	
D06REO	38286
D06RFG	
D06RFO	
D06RFW	13781937
D06RGG	5819
D06RGW	
D06RGX	43709
D06RHC	
D06RHG	
D06RID	44591868
D06RIK	44406076
D06RIM	
D06RIO	
D06RJQ	11255879
D06RKK	10384247
D06RKS	11031155
D06RLF	6365712
D06RNK	
D06RNM	5311293
D06RNU	
D06ROA	11957727
D06RPY	11314275
D06RQD	
D06RQU	23724535
D06RQV	44410708
D06RRD	2797
