DrugID	CID	
CHEMBL2107816	
CHEMBL2103822	10220503
CHEMBL1201834	
CHEMBL1201830	
CHEMBL2105741	50992434
CHEMBL3707227	
CHEMBL1200645	6918092
CHEMBL4297723	
CHEMBL34259	126941
CHEMBL3301587	
CHEMBL88	2907
CHEMBL159	13342
CHEMBL378544	5388983
CHEMBL403664	5460769
CHEMBL3085504	71587153
CHEMBL2108738	
CHEMBL476	135398738
CHEMBL1742994	
CHEMBL359744	443939
CHEMBL1200796	22420
CHEMBL53463	31703
CHEMBL1430	5852
CHEMBL2107355	11644097
CHEMBL2108888	
CHEMBL110458	176077
CHEMBL1201891	189821
CHEMBL4298062	
CHEMBL4297566	
CHEMBL4297762	
CHEMBL2108278	
CHEMBL1201834	
CHEMBL1201570	
CHEMBL4298124	
CHEMBL2005186	11950170
CHEMBL4802130	146681181
CHEMBL131	5755
CHEMBL384467	5743
CHEMBL1201010	225609
CHEMBL635	5865
CHEMBL2021430	16961
CHEMBL1201302	9400
CHEMBL1650	5745
CHEMBL2104987	70683012
CHEMBL1201621	
CHEMBL4559134	134436906
CHEMBL4582651	129073603
CHEMBL24828	3081361
CHEMBL3989871	49841217
CHEMBL1743070	
CHEMBL1201670	
CHEMBL1201746	148121
CHEMBL416	4114
CHEMBL343448	5352062
CHEMBL408513	6918638
CHEMBL1023	82146
CHEMBL98	5311
CHEMBL3544971	5825
CHEMBL405	3007
CHEMBL501	222898
CHEMBL4297620	10130337
CHEMBL3989844	44148177
CHEMBL1342	10413
CHEMBL4297212	67583702
CHEMBL462605	9948102
CHEMBL612	5826
CHEMBL796	4158
CHEMBL1200682	23663870
CHEMBL4164059	11551689
CHEMBL1201192	9690109
CHEMBL220492	5284627
CHEMBL70418	2789
CHEMBL1201754	129228
CHEMBL741	3878
CHEMBL190461	644019
CHEMBL608533	9829523
CHEMBL1908360	6442177
CHEMBL4585668	117947097
CHEMBL359744	443939
CHEMBL53463	31703
CHEMBL1201610	
CHEMBL89598	5665
CHEMBL1029	51634
CHEMBL4297066	145948323
CHEMBL1964120	
CHEMBL1201632	
CHEMBL2110588	23652731
CHEMBL1201865	
CHEMBL386630	6013
CHEMBL4297955	
CHEMBL2107067	65157
CHEMBL2109624	
CHEMBL3414621	66558664
CHEMBL4594260	71761627
CHEMBL3545068	135565785
CHEMBL1743048	
CHEMBL3948730	72950888
CHEMBL1201558	
CHEMBL3039502	50905713
CHEMBL3218576	135565596
CHEMBL3989869	86707828
CHEMBL1554	457193
CHEMBL1201199	657181
CHEMBL1200775	657180
CHEMBL2105675	24970412
CHEMBL2103837	11001318
CHEMBL1201621	
CHEMBL3707226	
CHEMBL2109624	
CHEMBL344159	216237
CHEMBL298734	148195
CHEMBL359744	443939
CHEMBL53463	31703
CHEMBL1201583	
CHEMBL1773	60953
CHEMBL1664	131536
CHEMBL254316	54671008
CHEMBL1200734	131535
CHEMBL518520	23668479
CHEMBL129	35370
CHEMBL880	3324
CHEMBL1380	441300
CHEMBL4303288	441384
CHEMBL3301594	11319217
CHEMBL141	60825
CHEMBL1201127	23725083
CHEMBL3301598	46892186
CHEMBL223228	64139
CHEMBL1201187	3002977
CHEMBL1323	213039
CHEMBL1201192	9690109
CHEMBL1342	10413
CHEMBL1200682	23663870
CHEMBL127	441130
CHEMBL3301587	
CHEMBL923	5245
CHEMBL1654	4194514
CHEMBL924	68740
CHEMBL393220	60822
CHEMBL3989920	23696934
CHEMBL1200402	60496
CHEMBL1491	2162
CHEMBL1422	4369359
CHEMBL1744447	5282455
CHEMBL1064	54454
CHEMBL1138	150311
CHEMBL1487	60823
CHEMBL3989923	25069056
CHEMBL1496	446157
CHEMBL573	938
CHEMBL1237061	5282451
CHEMBL1201174	11591741
CHEMBL1201753	5282452
CHEMBL1201724	
CHEMBL454950	54704426
CHEMBL104	2812
CHEMBL1440	54675776
CHEMBL256087	1254
CHEMBL262777	14969
CHEMBL582	3776
CHEMBL1006	2141
CHEMBL1201577	
CHEMBL537	785
CHEMBL1657	5381
CHEMBL1487	60823
CHEMBL690	16759173
CHEMBL24	2249
CHEMBL27	4946
CHEMBL1671	62882
CHEMBL393220	60822
CHEMBL1144	54687
CHEMBL503	53232
CHEMBL34259	126941
CHEMBL1429	5311065
CHEMBL3989845	24904
CHEMBL1200556	9833407
CHEMBL11	3696
CHEMBL1550	5284607
CHEMBL1003	23665591
CHEMBL3184512	443385
CHEMBL3183968	60196280
CHEMBL161	5479530
CHEMBL777	5280980
CHEMBL1200881	54685925
CHEMBL262777	14969
CHEMBL1434	54675783
CHEMBL1727	27447
CHEMBL1082	33613
CHEMBL1200544	62921
CHEMBL1200556	9833407
CHEMBL1429	5311065
CHEMBL181	3019
CHEMBL940	3446
CHEMBL79	3676
CHEMBL103	5994
CHEMBL2110563	
CHEMBL701	2284
CHEMBL1650	5745
CHEMBL1790041	5039
CHEMBL2110372	47909
CHEMBL529	447043
CHEMBL2108200	
CHEMBL902	5702160
CHEMBL2108709	
CHEMBL89598	5665
CHEMBL4065616	121304016
CHEMBL1201447	
CHEMBL513	2578
CHEMBL469	3826
CHEMBL2021430	16961
CHEMBL455	5320
CHEMBL751	23693301
CHEMBL539	176
CHEMBL1200953	636398
CHEMBL139	3033
CHEMBL79	3676
CHEMBL1201231	72078
CHEMBL1201607	
CHEMBL278172	2337
CHEMBL1201081	23680530
CHEMBL1201749	443936
CHEMBL1747	36294
CHEMBL1201124	84003
CHEMBL3989769	
CHEMBL384467	5743
CHEMBL389621	5754
CHEMBL3039597	9898639
CHEMBL3039594	9855350
CHEMBL650	6741
CHEMBL3989738	134129840
CHEMBL504760	159055
CHEMBL424	338
CHEMBL1201265	16923
CHEMBL1091	5744
CHEMBL3989714	134129842
CHEMBL1021	151075
CHEMBL1201171	73957
CHEMBL398440	2723
CHEMBL1430	5852
CHEMBL1201302	9400
CHEMBL1152	5834
CHEMBL1198	4886
CHEMBL1200600	9878
CHEMBL1077	60726
CHEMBL160	5284373
CHEMBL1723241	6419954
CHEMBL1201831	
CHEMBL141	60825
CHEMBL1200558	10909430
CHEMBL1201014	441409
CHEMBL2096639	70687193
CHEMBL1200386	6714002
CHEMBL1200865	444025
CHEMBL222559	54682461
CHEMBL1237105	5281074
CHEMBL2108110	
CHEMBL4298126	
CHEMBL136478	
CHEMBL2108282	
CHEMBL717	6279
CHEMBL1200843	5281072
CHEMBL2107831	49843517
CHEMBL1514715	17506
CHEMBL103	5994
CHEMBL1237122	5281075
CHEMBL118	2662
CHEMBL877	5526
CHEMBL2355051	2800
CHEMBL139	3033
CHEMBL395429	439302
CHEMBL1222250	5793
CHEMBL1201773	10158453
CHEMBL2103883	9852519
CHEMBL1201832	
CHEMBL461101	135449332
CHEMBL2107991	
CHEMBL606	5282381
CHEMBL1046	564
CHEMBL1200731	4873
CHEMBL1550	5284607
CHEMBL2103830	11671467
CHEMBL1232131	17507
CHEMBL2107797	16051930
CHEMBL1201619	
CHEMBL1200574	5234
CHEMBL3544996	
CHEMBL3185229	24644
CHEMBL2097081	
CHEMBL1201772	6918456
CHEMBL1200556	9833407
CHEMBL1034	5018304
CHEMBL2219642	5360315
CHEMBL590	4055
CHEMBL2068884	23664049
CHEMBL1201356	8226
CHEMBL3185958	60974
CHEMBL1429	5311065
CHEMBL3833393	
CHEMBL679	5816
CHEMBL3988900	3007857
CHEMBL1354	517045
CHEMBL1201794	643976
CHEMBL3989697	23687712
CHEMBL3989977	
CHEMBL3990029	
CHEMBL514800	11561674
CHEMBL2364648	
CHEMBL1742996	
CHEMBL1201010	225609
CHEMBL1657	5381
CHEMBL3990026	
CHEMBL1201834	
CHEMBL1201830	
CHEMBL1256137	9082
CHEMBL602	6058
CHEMBL2062263	23111531
CHEMBL1201828	
CHEMBL1430	5852
CHEMBL3544921	
CHEMBL3544921	
CHEMBL467	3657
CHEMBL930	5961
CHEMBL70927	2972
CHEMBL4297734	
CHEMBL4101807	71602803
CHEMBL1201774	135398654
CHEMBL1201775	135409471
CHEMBL3039537	
CHEMBL238804	9913767
CHEMBL1201564	
CHEMBL4297588	10153627
CHEMBL2338675	135463437
CHEMBL4594300	145722612
CHEMBL1201834	
CHEMBL2108676	
CHEMBL1983350	5311454
CHEMBL87493	3337
CHEMBL190461	644019
CHEMBL2106217	91452
CHEMBL1169	4649
CHEMBL614	1046
CHEMBL444633	135415564
CHEMBL2105700	24812732
CHEMBL2218913	71457947
CHEMBL771	6234
CHEMBL1660	135403821
CHEMBL2221250	73952296
CHEMBL437765	6324616
CHEMBL64	3767
CHEMBL372795	19649
CHEMBL218650	6480466
CHEMBL1441	2761171
CHEMBL374478	135398735
CHEMBL376488	5388906
CHEMBL44884	14052
CHEMBL227875	456199
CHEMBL1378024	666418
CHEMBL3184791	19648
CHEMBL3140361	14051
CHEMBL107	6167
CHEMBL1201834	
CHEMBL4594320	
CHEMBL1201824	
CHEMBL2104987	70683012
CHEMBL1098659	962
CHEMBL930	5961
CHEMBL1201621	
CHEMBL1201564	
CHEMBL2109540	
CHEMBL2364655	
CHEMBL354541	9853053
CHEMBL2105662	11274333
CHEMBL3545191	
CHEMBL1138	150311
CHEMBL53463	31703
CHEMBL359744	443939
CHEMBL1607	60699
CHEMBL1351	
CHEMBL84	60700
CHEMBL521686	23725625
CHEMBL1744447	5282455
CHEMBL1496	446157
CHEMBL384467	5743
CHEMBL1650	5745
CHEMBL2107834	11304743
CHEMBL192	135398744
CHEMBL1111	6918493
CHEMBL238804	9913767
CHEMBL957	104865
CHEMBL2103873	16004692
CHEMBL1737	135413523
CHEMBL1201621	
CHEMBL2108311	
CHEMBL1536	5280793
CHEMBL1624	5819
CHEMBL2103741	23667619
CHEMBL535	5329102
CHEMBL4204794	118023034
CHEMBL4216467	71584930
CHEMBL1567	6456015
CHEMBL1201830	
CHEMBL1201570	
CHEMBL1201564	
CHEMBL4524066	155543961
CHEMBL1481	3476
CHEMBL1200963	5311027
CHEMBL1201826	
CHEMBL2108676	
CHEMBL3707382	
CHEMBL1747	36294
CHEMBL1201431	
CHEMBL1550	5284607
CHEMBL2010601	16220172
CHEMBL689	6251
CHEMBL3544914	46199646
CHEMBL529	447043
CHEMBL600	12035
CHEMBL158	5742832
CHEMBL2103870	16678941
CHEMBL2105684	16214875
CHEMBL1614701	10127622
CHEMBL109	3121
CHEMBL1554	457193
CHEMBL2103822	10220503
CHEMBL205596	221493
CHEMBL109	3121
CHEMBL1201586	
CHEMBL1201775	135409471
CHEMBL1201774	135398654
CHEMBL4297802	
CHEMBL118	2662
CHEMBL71	2726
CHEMBL3039537	
CHEMBL1201632	
CHEMBL1029	51634
CHEMBL1201632	
CHEMBL2105745	10482134
CHEMBL1469	4775
CHEMBL1746	5258
CHEMBL1201822	
CHEMBL1201595	
CHEMBL2108676	
CHEMBL3544921	
CHEMBL441738	16154396
CHEMBL802	4201
CHEMBL710	57363
CHEMBL3988900	3007857
CHEMBL2021430	16961
CHEMBL131	5755
CHEMBL635	5865
CHEMBL1201302	9400
CHEMBL384467	5743
CHEMBL1908360	6442177
CHEMBL3039545	
CHEMBL4585668	117947097
CHEMBL635	5865
CHEMBL131	5755
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL384467	5743
CHEMBL1650	5745
CHEMBL3545189	
CHEMBL1201837	
CHEMBL4297549	
CHEMBL4594272	155565803
CHEMBL2028850	6918173
CHEMBL2108350	
CHEMBL2028852	6918172
CHEMBL4594271	118355809
CHEMBL1201780	121396
CHEMBL4650275	
CHEMBL4594265	
CHEMBL1201891	189821
CHEMBL4298062	
CHEMBL4297566	
CHEMBL4297762	
CHEMBL2108278	
CHEMBL877	5526
CHEMBL3833393	
